table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,zh-cn,余崎,241 1,,
stops,stop_name,zh-tw,餘崎,241 1,,
stops,stop_name,ja,吉和小前,242 1,,
stops,stop_name,ja-Hrkt,ヨシワショウマエ,242 1,,
stops,stop_name,en,Yoshiwa Sho-mae (Yoshiwa Elementary School),242 1,,
stops,stop_name,ko,요시와 초등학교,242 1,,
stops,stop_name,zh-cn,吉和小学前,242 1,,
stops,stop_name,zh-tw,吉和小學前,242 1,,
stops,stop_name,ja,吉和小前,242 2,,
stops,stop_name,ja-Hrkt,ヨシワショウマエ,242 2,,
stops,stop_name,en,Yoshiwa Sho-mae (Yoshiwa Elementary School),242 2,,
stops,stop_name,ko,요시와 초등학교,242 2,,
stops,stop_name,zh-cn,吉和小学前,242 2,,
stops,stop_name,zh-tw,吉和小學前,242 2,,
stops,stop_name,ja,向峠南,243 1,,
stops,stop_name,ja-Hrkt,ムカイガタオミナミ,243 1,,
stops,stop_name,en,Mukaigatao-minami,243 1,,
stops,stop_name,ko,무카이가타오 미나미,243 1,,
stops,stop_name,zh-cn,向峠南,243 1,,
stops,stop_name,zh-tw,向峠南,243 1,,
stops,stop_name,ja,向峠南,243 2,,
stops,stop_name,ja-Hrkt,ムカイガタオミナミ,243 2,,
stops,stop_name,en,Mukaigatao-minami,243 2,,
stops,stop_name,ko,무카이가타오 미나미,243 2,,
stops,stop_name,zh-cn,向峠南,243 2,,
stops,stop_name,zh-tw,向峠南,243 2,,
stops,stop_name,ja,渡場通り,244 1,,
stops,stop_name,ja-Hrkt,ワタシバドオリ,244 1,,
stops,stop_name,en,Watashiba-dori,244 1,,
stops,stop_name,ko,와타시바 도리,244 1,,
stops,stop_name,zh-cn,渡场通,244 1,,
stops,stop_name,zh-tw,渡場通,244 1,,
stops,stop_name,ja,渡場通り,244 10,,
stops,stop_name,ja-Hrkt,ワタシバドオリ,244 10,,
stops,stop_name,en,Watashiba-dori,244 10,,
stops,stop_name,ko,와타시바 도리,244 10,,
stops,stop_name,zh-cn,渡场通,244 10,,
stops,stop_name,zh-tw,渡場通,244 10,,
stops,stop_name,ja,渡場通り,244 2,,
stops,stop_name,ja-Hrkt,ワタシバドオリ,244 2,,
stops,stop_name,en,Watashiba-dori,244 2,,
stops,stop_name,ko,와타시바 도리,244 2,,
stops,stop_name,zh-cn,渡场通,244 2,,
stops,stop_name,zh-tw,渡場通,244 2,,
stops,stop_name,ja,渡場通り,245 1,,
stops,stop_name,ja-Hrkt,ワタシバドオリ,245 1,,
stops,stop_name,en,Watashiba-dori(Kaigan),245 1,,
stops,stop_name,ko,와타시바 도리(가이간),245 1,,
stops,stop_name,zh-cn,渡场通(海岸),245 1,,
stops,stop_name,zh-tw,渡場通(海岸),245 1,,
stops,stop_name,ja,渡場通り,245 2,,
stops,stop_name,ja-Hrkt,ワタシバドオリ,245 2,,
stops,stop_name,en,Watashiba-dori(Kaigan),245 2,,
stops,stop_name,ko,와타시바 도리(가이간),245 2,,
stops,stop_name,zh-cn,渡场通(海岸),245 2,,
stops,stop_name,zh-tw,渡場通(海岸),245 2,,
stops,stop_name,ja,二文堂,246 1,,
stops,stop_name,ja-Hrkt,ニブンドウ,246 1,,
stops,stop_name,en,Nibundo,246 1,,
stops,stop_name,ko,니분도,246 1,,
stops,stop_name,zh-cn,二文堂,246 1,,
stops,stop_name,zh-tw,二文堂,246 1,,
stops,stop_name,ja,二文堂,246 2,,
stops,stop_name,ja-Hrkt,ニブンドウ,246 2,,
stops,stop_name,en,Nibundo,246 2,,
stops,stop_name,ko,니분도,246 2,,
stops,stop_name,zh-cn,二文堂,246 2,,
stops,stop_name,zh-tw,二文堂,246 2,,
stops,stop_name,ja,ぎおん橋,247 1,,
stops,stop_name,ja-Hrkt,ギオンバシ,247 1,,
stops,stop_name,en,Gionbashi(Kaigan),247 1,,
stops,stop_name,ko,기온바시(가이간),247 1,,
stops,stop_name,zh-cn,祇园桥(海岸),247 1,,
stops,stop_name,zh-tw,祇園橋(海岸),247 1,,
stops,stop_name,ja,ぎおん橋,247 2,,
stops,stop_name,ja-Hrkt,ギオンバシ,247 2,,
stops,stop_name,en,Gionbashi(Kaigan),247 2,,
stops,stop_name,ko,기온바시(가이간),247 2,,
stops,stop_name,zh-cn,祇园桥(海岸),247 2,,
stops,stop_name,zh-tw,祇園橋(海岸),247 2,,
stops,stop_name,ja,西御所,248 1,,
stops,stop_name,ja-Hrkt,ニシゴショ,248 1,,
stops,stop_name,en,Nishi-gosho(Kaigan),248 1,,
stops,stop_name,ko,니시 고쇼(가이간),248 1,,
stops,stop_name,zh-cn,西御所(海岸),248 1,,
stops,stop_name,zh-tw,西禦所(海岸),248 1,,
stops,stop_name,ja,西御所,248 2,,
stops,stop_name,ja-Hrkt,ニシゴショ,248 2,,
stops,stop_name,en,Nishi-gosho(Kaigan),248 2,,
stops,stop_name,ko,니시 고쇼(가이간),248 2,,
stops,stop_name,zh-cn,西御所(海岸),248 2,,
stops,stop_name,zh-tw,西禦所(海岸),248 2,,
stops,stop_name,ja,運動公園入口,25 1,,
stops,stop_name,ja-Hrkt,ウンドウコウエンイリ,25 1,,
stops,stop_name,en,Undo Koen-iriguchi (Sports Park Entrance),25 1,,
stops,stop_name,ko,운동 공원,25 1,,
stops,stop_name,zh-cn,运动公园入口,25 1,,
stops,stop_name,zh-tw,運動公園入口,25 1,,
stops,stop_name,ja,運動公園入口,25 2,,
stops,stop_name,ja-Hrkt,ウンドウコウエンイリ,25 2,,
stops,stop_name,en,Undo Koen-iriguchi (Sports Park Entrance),25 2,,
stops,stop_name,ko,운동 공원,25 2,,
stops,stop_name,zh-cn,运动公园入口,25 2,,
stops,stop_name,zh-tw,運動公園入口,25 2,,
stops,stop_name,ja,尾商正門前,250 1,,
stops,stop_name,ja-Hrkt,オノショウセイモンマ,250 1,,
stops,stop_name,en,Onosho-seimon-mae(Onomichi commercial High School),250 1,,
stops,stop_name,ko,오노쇼 정문 마에,250 1,,
stops,stop_name,zh-cn,尾商正门前,250 1,,
stops,stop_name,zh-tw,尾商正門前,250 1,,
stops,stop_name,ja,平原台北口,251 1,,
stops,stop_name,ja-Hrkt,ヒラハラダイキタグチ,251 1,,
stops,stop_name,en,Hiraharadai-kita,251 1,,
stops,stop_name,ko,히라하라다이 키타구치,251 1,,
stops,stop_name,zh-cn,平原台北口,251 1,,
stops,stop_name,zh-tw,平原臺北口,251 1,,
stops,stop_name,ja,平原台北口,251 2,,
stops,stop_name,ja-Hrkt,ヒラハラダイキタグチ,251 2,,
stops,stop_name,en,Hiraharadai-kita,251 2,,
stops,stop_name,ko,히라하라다이 키타구치,251 2,,
stops,stop_name,zh-cn,平原台北口,251 2,,
stops,stop_name,zh-tw,平原臺北口,251 2,,
stops,stop_name,ja,トッツ本社前,252 1,,
stops,stop_name,ja-Hrkt,トッツホンシャマエ,252 1,,
stops,stop_name,en,Tots Honsha-mae,252 1,,
stops,stop_name,ko,돗쓰 혼샤 마에,252 1,,
stops,stop_name,zh-cn,Tots总部前,252 1,,
stops,stop_name,zh-tw,Tots總部前,252 1,,
stops,stop_name,ja,トッツ本社前,252 2,,
stops,stop_name,ja-Hrkt,トッツホンシャマエ,252 2,,
stops,stop_name,en,Tots Honsha-mae,252 2,,
stops,stop_name,ko,돗쓰 혼샤 마에,252 2,,
stops,stop_name,zh-cn,Tots总部前,252 2,,
stops,stop_name,zh-tw,Tots總部前,252 2,,
stops,stop_name,ja,みなと小学校,253 1,,
stops,stop_name,ja-Hrkt,ミナトショウガッコウ（キタコウイリグチ）,253 1,,
stops,stop_name,en,Minato Shogakko (Minato Elementary School)（Kitako-iriguchi）,253 1,,
stops,stop_name,ko,미나토 초등학교（기타코 이리구치）,253 1,,
stops,stop_name,zh-cn,港小学（北高入口）,253 1,,
stops,stop_name,zh-tw,港小學（北高入口）,253 1,,
stops,stop_name,ja,みなと小学校,253 10,,
stops,stop_name,ja-Hrkt,ミナトショウガッコウ（キタコウイリグチ）,253 10,,
stops,stop_name,en,Minato Shogakko (Minato Elementary School)（Kitako-iriguchi）,253 10,,
stops,stop_name,ko,미나토 초등학교（기타코 이리구치）,253 10,,
stops,stop_name,zh-cn,港小学（北高入口）,253 10,,
stops,stop_name,zh-tw,港小學（北高入口）,253 10,,
stops,stop_name,ja,みなと小学校,253 2,,
stops,stop_name,ja-Hrkt,ミナトショウガッコウ（キタコウイリグチ）,253 2,,
stops,stop_name,en,Minato Shogakko (Minato Elementary School)（Kitako-iriguchi）,253 2,,
stops,stop_name,ko,미나토 초등학교（기타코 이리구치）,253 2,,
stops,stop_name,zh-cn,港小学（北高入口）,253 2,,
stops,stop_name,zh-tw,港小學（北高入口）,253 2,,
stops,stop_name,ja,兼吉三丁目,254 1,,
stops,stop_name,ja-Hrkt,カネヨシサンチョウメ,254 1,,
stops,stop_name,en,Kaneyoshi-sanchome (Kaneyoshi 3),254 1,,
stops,stop_name,ko,가네요시 3초메,254 1,,
stops,stop_name,zh-cn,兼吉三丁目,254 1,,
stops,stop_name,zh-tw,兼吉三丁目,254 1,,
stops,stop_name,ja,三美園団地南,256 1,,
stops,stop_name,ja-Hrkt,サンビエンダンチミナ,256 1,,
stops,stop_name,en,Sambien Danchi-minami,256 1,,
stops,stop_name,ko,산비엔 단치 미나미,256 1,,
stops,stop_name,zh-cn,三美园团地南,256 1,,
stops,stop_name,zh-tw,三美園團地南,256 1,,
stops,stop_name,ja,三美園団地南,256 2,,
stops,stop_name,ja-Hrkt,サンビエンダンチミナ,256 2,,
stops,stop_name,en,Sambien Danchi-minami,256 2,,
stops,stop_name,ko,산비엔 단치 미나미,256 2,,
stops,stop_name,zh-cn,三美园团地南,256 2,,
stops,stop_name,zh-tw,三美園團地南,256 2,,
stops,stop_name,ja,潮見ヶ浜,259 1,,
stops,stop_name,ja-Hrkt,シオミガハマ,259 1,,
stops,stop_name,en,Shiomigahama,259 1,,
stops,stop_name,ko,시오미가하마,259 1,,
stops,stop_name,zh-cn,潮见浜,259 1,,
stops,stop_name,zh-tw,潮見濱,259 1,,
stops,stop_name,ja,潮見ヶ浜,259 10,,
stops,stop_name,ja-Hrkt,シオミガハマ,259 10,,
stops,stop_name,en,Shiomigahama,259 10,,
stops,stop_name,ko,시오미가하마,259 10,,
stops,stop_name,zh-cn,潮见浜,259 10,,
stops,stop_name,zh-tw,潮見濱,259 10,,
stops,stop_name,ja,江奥,26 1,,
stops,stop_name,ja-Hrkt,エノオク,26 1,,
stops,stop_name,en,Enooku,26 1,,
stops,stop_name,ko,에노오쿠,26 1,,
stops,stop_name,zh-cn,江奥,26 1,,
stops,stop_name,zh-tw,江奧,26 1,,
stops,stop_name,ja,ぽっぽの湯前,261 1,,
stops,stop_name,ja-Hrkt,ポッポノユマエ,261 1,,
stops,stop_name,en,Poppo-no-yu-mae (Poppo-no-yu Spa),261 1,,
stops,stop_name,ko,폿포노유 마에,261 1,,
stops,stop_name,zh-cn,POPPO乃汤前,261 1,,
stops,stop_name,zh-tw,POPPO乃湯前,261 1,,
stops,stop_name,ja,平原市営住宅前,262 1,,
stops,stop_name,ja-Hrkt,ヒラハラシエイジュウタクマエ,262 1,,
stops,stop_name,en,Hirahara Shiei Jutaku-mae,262 1,,
stops,stop_name,ko,히라하라 시에이주타쿠 마에,262 1,,
stops,stop_name,zh-cn,平原市营住宅前,262 1,,
stops,stop_name,zh-tw,平原市營住宅前,262 1,,
stops,stop_name,ja,ひらはらの郷前,263 1,,
stops,stop_name,ja-Hrkt,ヒラハラノサトマエ,263 1,,
stops,stop_name,en,Hirahara-no-sato-mae,263 1,,
stops,stop_name,ko,히라하라노사토 마에,263 1,,
stops,stop_name,zh-cn,平原乃乡前,263 1,,
stops,stop_name,zh-tw,平原乃鄉前,263 1,,
stops,stop_name,ja,平原台一丁目,264 1,,
stops,stop_name,ja-Hrkt,ヒラハラダイイッチョ,264 1,,
stops,stop_name,en,Hiraharadai-itchome (Hiraharadai 1),264 1,,
stops,stop_name,ko,히라하라다이 1초메,264 1,,
stops,stop_name,zh-cn,平原台一丁目,264 1,,
stops,stop_name,zh-tw,平原臺一丁目,264 1,,
stops,stop_name,ja,平原台二丁目,265 1,,
stops,stop_name,ja-Hrkt,ヒラハラダイニチョウ,265 1,,
stops,stop_name,en,Hiraharadai-nichome (Hiraharadai 2),265 1,,
stops,stop_name,ko,히라하라다이 2초메,265 1,,
stops,stop_name,zh-cn,平原台二丁目,265 1,,
stops,stop_name,zh-tw,平原臺二丁目,265 1,,
stops,stop_name,ja,江の浦,28 1,,
stops,stop_name,ja-Hrkt,エノウラ,28 1,,
stops,stop_name,en,Enoura,28 1,,
stops,stop_name,ko,에노우라,28 1,,
stops,stop_name,zh-cn,江之浦,28 1,,
stops,stop_name,zh-tw,江之浦,28 1,,
stops,stop_name,ja,江の浦,28 10,,
stops,stop_name,ja-Hrkt,エノウラ,28 10,,
stops,stop_name,en,Enoura,28 10,,
stops,stop_name,ko,에노우라,28 10,,
stops,stop_name,zh-cn,江之浦,28 10,,
stops,stop_name,zh-tw,江之浦,28 10,,
stops,stop_name,ja,尾道市農協前,29 1,,
stops,stop_name,ja-Hrkt,オノミチシノウキョウ,29 1,,
stops,stop_name,en,Onomichishi Nokyo-mae,29 1,,
stops,stop_name,ko,오노미치시 노쿄 마에,29 1,,
stops,stop_name,zh-cn,尾道市农协前,29 1,,
stops,stop_name,zh-tw,尾道市農協前,29 1,,
stops,stop_name,ja,尾道市農協前,29 2,,
stops,stop_name,ja-Hrkt,オノミチシノウキョウ,29 2,,
stops,stop_name,en,Onomichishi Nokyo-mae,29 2,,
stops,stop_name,ko,오노미치시 노쿄 마에,29 2,,
stops,stop_name,zh-cn,尾道市农协前,29 2,,
stops,stop_name,zh-tw,尾道市農協前,29 2,,
stops,stop_name,ja,栗原小学校北,299 1,,
stops,stop_name,ja-Hrkt,クリハラショウガッコ,299 1,,
stops,stop_name,en,Kurihara Shogakko-kita (Kurihara Elementary School North),299 1,,
stops,stop_name,ko,구리하라 초등학교,299 1,,
stops,stop_name,zh-cn,栗原小学北,299 1,,
stops,stop_name,zh-tw,栗原小學北,299 1,,
stops,stop_name,ja,栗原小学校北,299 2,,
stops,stop_name,ja-Hrkt,クリハラショウガッコ,299 2,,
stops,stop_name,en,Kurihara Shogakko-kita (Kurihara Elementary School North),299 2,,
stops,stop_name,ko,구리하라 초등학교,299 2,,
stops,stop_name,zh-cn,栗原小学北,299 2,,
stops,stop_name,zh-tw,栗原小學北,299 2,,
stops,stop_name,ja,旭ヶ丘団地,3 1,,
stops,stop_name,ja-Hrkt,アサヒガオカダンチ,3 1,,
stops,stop_name,en,Asahigaoka Danchi,3 1,,
stops,stop_name,ko,아사히가오카 단치,3 1,,
stops,stop_name,zh-cn,旭丘团地,3 1,,
stops,stop_name,zh-tw,旭丘團地,3 1,,
stops,stop_name,ja,旭ヶ丘団地,3 2,,
stops,stop_name,ja-Hrkt,アサヒガオカダンチ,3 2,,
stops,stop_name,en,Asahigaoka Danchi,3 2,,
stops,stop_name,ko,아사히가오카 단치,3 2,,
stops,stop_name,zh-cn,旭丘团地,3 2,,
stops,stop_name,zh-tw,旭丘團地,3 2,,
stops,stop_name,ja,黄谷,30 1,,
stops,stop_name,ja-Hrkt,オウダニ,30 1,,
stops,stop_name,en,Odani,30 1,,
stops,stop_name,ko,오다니,30 1,,
stops,stop_name,zh-cn,黄谷,30 1,,
stops,stop_name,zh-tw,黃谷,30 1,,
stops,stop_name,ja,黄谷,30 2,,
stops,stop_name,ja-Hrkt,オウダニ,30 2,,
stops,stop_name,en,Odani,30 2,,
stops,stop_name,ko,오다니,30 2,,
stops,stop_name,zh-cn,黄谷,30 2,,
stops,stop_name,zh-tw,黃谷,30 2,,
stops,stop_name,ja,尾道工業団地,300 1,,
stops,stop_name,ja-Hrkt,オノミチコウギョウダ,300 1,,
stops,stop_name,en,Onomichi Kogyodanchi,300 1,,
stops,stop_name,ko,오노미치 코교 단치,300 1,,
stops,stop_name,zh-cn,尾道工业团地,300 1,,
stops,stop_name,zh-tw,尾道工業團地,300 1,,
stops,stop_name,ja,尾道工業団地,300 10,,
stops,stop_name,ja-Hrkt,オノミチコウギョウダ,300 10,,
stops,stop_name,en,Onomichi Kogyodanchi,300 10,,
stops,stop_name,ko,오노미치 코교 단치,300 10,,
stops,stop_name,zh-cn,尾道工业团地,300 10,,
stops,stop_name,zh-tw,尾道工業團地,300 10,,
stops,stop_name,ja,尾道工業団地,300 2,,
stops,stop_name,ja-Hrkt,オノミチコウギョウダ,300 2,,
stops,stop_name,en,Onomichi Kogyodanchi,300 2,,
stops,stop_name,ko,오노미치 코교 단치,300 2,,
stops,stop_name,zh-cn,尾道工业团地,300 2,,
stops,stop_name,zh-tw,尾道工業團地,300 2,,
stops,stop_name,ja,尾道工業団地,300 3,,
stops,stop_name,ja-Hrkt,オノミチコウギョウダ,300 3,,
stops,stop_name,en,Onomichi Kogyodanchi,300 3,,
stops,stop_name,ko,오노미치 코교 단치,300 3,,
stops,stop_name,zh-cn,尾道工业团地,300 3,,
stops,stop_name,zh-tw,尾道工業團地,300 3,,
stops,stop_name,ja,竹屋口,301 1,,
stops,stop_name,ja-Hrkt,タケヤグチ,301 1,,
stops,stop_name,en,Takeya-guchi,301 1,,
stops,stop_name,ko,다케야 구치,301 1,,
stops,stop_name,zh-cn,竹屋口,301 1,,
stops,stop_name,zh-tw,竹屋口,301 1,,
stops,stop_name,ja,竹屋口,301 2,,
stops,stop_name,ja-Hrkt,タケヤグチ,301 2,,
stops,stop_name,en,Takeya-guchi,301 2,,
stops,stop_name,ko,다케야 구치,301 2,,
stops,stop_name,zh-cn,竹屋口,301 2,,
stops,stop_name,zh-tw,竹屋口,301 2,,
stops,stop_name,ja,防災センター前,303 1,,
stops,stop_name,ja-Hrkt,ボウサイセンターマエ,303 1,,
stops,stop_name,en,Bosai Center-mae (Disaster Control Center),303 1,,
stops,stop_name,ko,방재센터,303 1,,
stops,stop_name,zh-cn,防灾中心前,303 1,,
stops,stop_name,zh-tw,防災中心前,303 1,,
stops,stop_name,ja,防災センター前,303 2,,
stops,stop_name,ja-Hrkt,ボウサイセンターマエ,303 2,,
stops,stop_name,en,Bosai Center-mae (Disaster Control Center),303 2,,
stops,stop_name,ko,방재센터,303 2,,
stops,stop_name,zh-cn,防灾中心前,303 2,,
stops,stop_name,zh-tw,防災中心前,303 2,,
stops,stop_name,ja,尾道東公園前,304 1,,
stops,stop_name,ja-Hrkt,オノミチヒガシコウエ,304 1,,
stops,stop_name,en,Onomichi-higashi Koen-mae (Onomichi-higashi Park),304 1,,
stops,stop_name,ko,오노미치 히가시 공원,304 1,,
stops,stop_name,zh-cn,尾道东公园前,304 1,,
stops,stop_name,zh-tw,尾道東公園前,304 1,,
stops,stop_name,ja,尾道東公園前,304 2,,
stops,stop_name,ja-Hrkt,オノミチヒガシコウエ,304 2,,
stops,stop_name,en,Onomichi-higashi Koen-mae (Onomichi-higashi Park),304 2,,
stops,stop_name,ko,오노미치 히가시 공원,304 2,,
stops,stop_name,zh-cn,尾道东公园前,304 2,,
stops,stop_name,zh-tw,尾道東公園前,304 2,,
stops,stop_name,ja,西藤口,305 1,,
stops,stop_name,ja-Hrkt,ニシフジグチ,305 1,,
stops,stop_name,en,Nishifuji-guchi,305 1,,
stops,stop_name,ko,니시후지 구치,305 1,,
stops,stop_name,zh-cn,西藤口,305 1,,
stops,stop_name,zh-tw,西藤口,305 1,,
stops,stop_name,ja,下西消防屯所前,306 1,,
stops,stop_name,ja-Hrkt,シモニシショウボウト,306 1,,
stops,stop_name,en,Shimonishi Shobotonsho-mae,306 1,,
stops,stop_name,ko,시모니시 쇼보톤쇼 마에,306 1,,
stops,stop_name,zh-cn,下西消防屯所前,306 1,,
stops,stop_name,zh-tw,下西消防屯所前,306 1,,
stops,stop_name,ja,下西,307 1,,
stops,stop_name,ja-Hrkt,シモニシ,307 1,,
stops,stop_name,en,Shimonishi,307 1,,
stops,stop_name,ko,시모니시,307 1,,
stops,stop_name,zh-cn,下西,307 1,,
stops,stop_name,zh-tw,下西,307 1,,
stops,stop_name,ja,三成下組,308 1,,
stops,stop_name,ja-Hrkt,ミナリシモグミ,308 1,,
stops,stop_name,en,Minari-shimogumi,308 1,,
stops,stop_name,ko,미나리 시모구미,308 1,,
stops,stop_name,zh-cn,三成下组,308 1,,
stops,stop_name,zh-tw,三成下組,308 1,,
stops,stop_name,ja,三成下組,308 2,,
stops,stop_name,ja-Hrkt,ミナリシモグミ,308 2,,
stops,stop_name,en,Minari-shimogumi,308 2,,
stops,stop_name,ko,미나리 시모구미,308 2,,
stops,stop_name,zh-cn,三成下组,308 2,,
stops,stop_name,zh-tw,三成下組,308 2,,
stops,stop_name,ja,美之郷温泉口,309 1,,
stops,stop_name,ja-Hrkt,ミノゴウオンセングチ,309 1,,
stops,stop_name,en,Minogo Onsen-guchi,309 1,,
stops,stop_name,ko,미노고 온센 구치,309 1,,
stops,stop_name,zh-cn,美之乡温泉口,309 1,,
stops,stop_name,zh-tw,美之鄉溫泉口,309 1,,
stops,stop_name,ja,大池,31 1,,
stops,stop_name,ja-Hrkt,オオイケ,31 1,,
stops,stop_name,en,Oike,31 1,,
stops,stop_name,ko,오이케,31 1,,
stops,stop_name,zh-cn,大池,31 1,,
stops,stop_name,zh-tw,大池,31 1,,
stops,stop_name,ja,大池,31 2,,
stops,stop_name,ja-Hrkt,オオイケ,31 2,,
stops,stop_name,en,Oike,31 2,,
stops,stop_name,ko,오이케,31 2,,
stops,stop_name,zh-cn,大池,31 2,,
stops,stop_name,zh-tw,大池,31 2,,
stops,stop_name,ja,ろうきん尾道支店前,312 1,,
stops,stop_name,ja-Hrkt,ロウキンオノミチシテ,312 1,,
stops,stop_name,en,Roukin Onomichi Shiten-mae (Onomichi Labor Bank),312 1,,
stops,stop_name,ko,로킨 오노미치시텐 마에,312 1,,
stops,stop_name,zh-cn,劳金尾道支店前,312 1,,
stops,stop_name,zh-tw,勞金尾道支店前,312 1,,
stops,stop_name,ja,ろうきん尾道支店前,312 2,,
stops,stop_name,ja-Hrkt,ロウキンオノミチシテ,312 2,,
stops,stop_name,en,Roukin Onomichi Shiten-mae (Onomichi Labor Bank),312 2,,
stops,stop_name,ko,로킨 오노미치시텐 마에,312 2,,
stops,stop_name,zh-cn,劳金尾道支店前,312 2,,
stops,stop_name,zh-tw,勞金尾道支店前,312 2,,
stops,stop_name,ja,大迫,32 1,,
stops,stop_name,ja-Hrkt,オオサコ,32 1,,
stops,stop_name,en,Osako,32 1,,
stops,stop_name,ko,오사코,32 1,,
stops,stop_name,zh-cn,大迫,32 1,,
stops,stop_name,zh-tw,大迫,32 1,,
stops,stop_name,ja,瀬戸田港,322 1,,
stops,stop_name,ja-Hrkt,セトダコウ,322 1,,
stops,stop_name,en,Setoda Port,322 1,,
stops,stop_name,ko,세토다 항,322 1,,
stops,stop_name,zh-cn,濑户田港,322 1,,
stops,stop_name,zh-tw,瀨戶田港,322 1,,
stops,stop_name,ja,瀬戸田港,322 10,,
stops,stop_name,ja-Hrkt,セトダコウ,322 10,,
stops,stop_name,en,Setoda Port,322 10,,
stops,stop_name,ko,세토다 항,322 10,,
stops,stop_name,zh-cn,濑户田港,322 10,,
stops,stop_name,zh-tw,瀨戶田港,322 10,,
stops,stop_name,ja,耕三寺,324 1,,
stops,stop_name,ja-Hrkt,コウサンジ,324 1,,
stops,stop_name,en,Kosanji (Kosanji Temple),324 1,,
stops,stop_name,ko,고산지,324 1,,
stops,stop_name,zh-cn,耕三寺,324 1,,
stops,stop_name,zh-tw,耕三寺,324 1,,
stops,stop_name,ja,耕三寺,324 10,,
stops,stop_name,ja-Hrkt,コウサンジ,324 10,,
stops,stop_name,en,Kosanji (Kosanji Temple),324 10,,
stops,stop_name,ko,고산지,324 10,,
stops,stop_name,zh-cn,耕三寺,324 10,,
stops,stop_name,zh-tw,耕三寺,324 10,,
stops,stop_name,ja,中野,325 1,,
stops,stop_name,ja-Hrkt,ナカノ,325 1,,
stops,stop_name,en,Nakano,325 1,,
stops,stop_name,ko,나카노,325 1,,
stops,stop_name,zh-cn,中野,325 1,,
stops,stop_name,zh-tw,中野,325 1,,
stops,stop_name,ja,中野,325 10,,
stops,stop_name,ja-Hrkt,ナカノ,325 10,,
stops,stop_name,en,Nakano,325 10,,
stops,stop_name,ko,나카노,325 10,,
stops,stop_name,zh-cn,中野,325 10,,
stops,stop_name,zh-tw,中野,325 10,,
stops,stop_name,ja,瀬戸田診療所,327 1,,
stops,stop_name,ja-Hrkt,セトダシンリョウショ,327 1,,
stops,stop_name,en,Setoda Shinryojo (Setoda Clinic),327 1,,
stops,stop_name,ko,세토다 진료소,327 1,,
stops,stop_name,zh-cn,濑户田诊疗所,327 1,,
stops,stop_name,zh-tw,瀨戶田診療所,327 1,,
stops,stop_name,ja,瀬戸田診療所,327 10,,
stops,stop_name,ja-Hrkt,セトダシンリョウショ,327 10,,
stops,stop_name,en,Setoda Shinryojo (Setoda Clinic),327 10,,
stops,stop_name,ko,세토다 진료소,327 10,,
stops,stop_name,zh-cn,濑户田诊疗所,327 10,,
stops,stop_name,zh-tw,瀨戶田診療所,327 10,,
stops,stop_name,ja,林公民館,329 1,,
stops,stop_name,ja-Hrkt,ハヤシコウミンカン,329 1,,
stops,stop_name,en,Hayashi Kominkan (Hayashi Public Hall),329 1,,
stops,stop_name,ko,하야시 공민관,329 1,,
stops,stop_name,zh-cn,林公民馆,329 1,,
stops,stop_name,zh-tw,林公民館,329 1,,
stops,stop_name,ja,林公民館,329 10,,
stops,stop_name,ja-Hrkt,ハヤシコウミンカン,329 10,,
stops,stop_name,en,Hayashi Kominkan (Hayashi Public Hall),329 10,,
stops,stop_name,ko,하야시 공민관,329 10,,
stops,stop_name,zh-cn,林公民馆,329 10,,
stops,stop_name,zh-tw,林公民館,329 10,,
stops,stop_name,ja,大迫団地,33 1,,
stops,stop_name,ja-Hrkt,オオサコダンチ,33 1,,
stops,stop_name,en,Osako Danchi,33 1,,
stops,stop_name,ko,오사코 단치,33 1,,
stops,stop_name,zh-cn,大迫团地,33 1,,
stops,stop_name,zh-tw,大迫團地,33 1,,
stops,stop_name,ja,大迫団地,33 2,,
stops,stop_name,ja-Hrkt,オオサコダンチ,33 2,,
stops,stop_name,en,Osako Danchi,33 2,,
stops,stop_name,ko,오사코 단치,33 2,,
stops,stop_name,zh-cn,大迫团地,33 2,,
stops,stop_name,zh-tw,大迫團地,33 2,,
stops,stop_name,ja,高校前,332 1,,
stops,stop_name,ja-Hrkt,コウコウマエ,332 1,,
stops,stop_name,en,Koko-mae (High School),332 1,,
stops,stop_name,ko,고등학교,332 1,,
stops,stop_name,zh-cn,高中前,332 1,,
stops,stop_name,zh-tw,高中前,332 1,,
stops,stop_name,ja,高校前,332 10,,
stops,stop_name,ja-Hrkt,コウコウマエ,332 10,,
stops,stop_name,en,Koko-mae (High School),332 10,,
stops,stop_name,ko,고등학교,332 10,,
stops,stop_name,zh-cn,高中前,332 10,,
stops,stop_name,zh-tw,高中前,332 10,,
stops,stop_name,ja,生口橋入口,337 1,,
stops,stop_name,ja-Hrkt,イクチバシイリグチ,337 1,,
stops,stop_name,en,Ikuchibashi-iriguchi,337 1,,
stops,stop_name,ko,이쿠치바시 이리구치,337 1,,
stops,stop_name,zh-cn,生口桥入口,337 1,,
stops,stop_name,zh-tw,生口橋入口,337 1,,
stops,stop_name,ja,生口橋入口,337 10,,
stops,stop_name,ja-Hrkt,イクチバシイリグチ,337 10,,
stops,stop_name,en,Ikuchibashi-iriguchi,337 10,,
stops,stop_name,ko,이쿠치바시 이리구치,337 10,,
stops,stop_name,zh-cn,生口桥入口,337 10,,
