table_name,field_name,language,translation,record_id,record_sub_id,field_value,station_sid,course_sid
stops,stop_name,ja,ＪＡ尾道総合病院,376 10,,,6792ff0d-d749-4236-b4b5-ffee81910009,
stops,stop_name,ja-Hrkt,ジェイエーオノミチソ,376 10,,,6792ff0d-d749-4236-b4b5-ffee81910009,
stops,stop_name,en,JA Onomichi Sogo Byoin (JA Onomichi General Hospital),376 10,,,6792ff0d-d749-4236-b4b5-ffee81910009,
stops,stop_name,ko,ＪＡ 오노미치 종합병원,376 10,,,6792ff0d-d749-4236-b4b5-ffee81910009,
stops,stop_name,zh-cn,JA尾道综合医院,376 10,,,6792ff0d-d749-4236-b4b5-ffee81910009,
stops,stop_name,zh-tw,JA尾道綜合醫院,376 10,,,6792ff0d-d749-4236-b4b5-ffee81910009,
stops,stop_name,ja,はなぐり霊園,384 1,,,3118662e-7037-4e87-8874-c8e1a14e34ad,
stops,stop_name,ja-Hrkt,ハナグリレイエン,384 1,,,3118662e-7037-4e87-8874-c8e1a14e34ad,
stops,stop_name,en,Hanaguri Reien,384 1,,,3118662e-7037-4e87-8874-c8e1a14e34ad,
stops,stop_name,ko,하나구리 레이엔,384 1,,,3118662e-7037-4e87-8874-c8e1a14e34ad,
stops,stop_name,zh-cn,HANAGURI陵园,384 1,,,3118662e-7037-4e87-8874-c8e1a14e34ad,
stops,stop_name,zh-tw,HANAGURI陵園,384 1,,,3118662e-7037-4e87-8874-c8e1a14e34ad,
stops,stop_name,ja,向島支所,385 1,,,6c5733e7-c4c7-4a1e-a26d-3c26a95b38f7,
stops,stop_name,ja-Hrkt,ムカイシマシショ,385 1,,,6c5733e7-c4c7-4a1e-a26d-3c26a95b38f7,
stops,stop_name,en,Mukaishima Shisho (Mukaishima Branch),385 1,,,6c5733e7-c4c7-4a1e-a26d-3c26a95b38f7,
stops,stop_name,ko,무카이시마 지소,385 1,,,6c5733e7-c4c7-4a1e-a26d-3c26a95b38f7,
stops,stop_name,zh-cn,向岛支所,385 1,,,6c5733e7-c4c7-4a1e-a26d-3c26a95b38f7,
stops,stop_name,zh-tw,向島支所,385 1,,,6c5733e7-c4c7-4a1e-a26d-3c26a95b38f7,
stops,stop_name,ja,向島支所,385 10,,,083a19c6-d4cd-44dc-8b22-adf644df6d68,
stops,stop_name,ja-Hrkt,ムカイシマシショ,385 10,,,083a19c6-d4cd-44dc-8b22-adf644df6d68,
stops,stop_name,en,Mukaishima Shisho (Mukaishima Branch),385 10,,,083a19c6-d4cd-44dc-8b22-adf644df6d68,
stops,stop_name,ko,무카이시마 지소,385 10,,,083a19c6-d4cd-44dc-8b22-adf644df6d68,
stops,stop_name,zh-cn,向岛支所,385 10,,,083a19c6-d4cd-44dc-8b22-adf644df6d68,
stops,stop_name,zh-tw,向島支所,385 10,,,083a19c6-d4cd-44dc-8b22-adf644df6d68,
stops,stop_name,ja,兼吉南,386 1,,,eb4fdc15-1ad5-481b-a910-b33c76b68ef6,
stops,stop_name,ja-Hrkt,カネヨシミナミ,386 1,,,eb4fdc15-1ad5-481b-a910-b33c76b68ef6,
stops,stop_name,en,Kaneyoshi-minami(eastbound),386 1,,,eb4fdc15-1ad5-481b-a910-b33c76b68ef6,
stops,stop_name,ko,가네요시 미나미(동행),386 1,,,eb4fdc15-1ad5-481b-a910-b33c76b68ef6,
stops,stop_name,zh-cn,兼吉南(东行),386 1,,,eb4fdc15-1ad5-481b-a910-b33c76b68ef6,
stops,stop_name,zh-tw,兼吉南(東行),386 1,,,eb4fdc15-1ad5-481b-a910-b33c76b68ef6,
stops,stop_name,ja,兼吉南,387 1,,,67b1d255-1771-4efc-820c-8943c76dcad9,
stops,stop_name,ja-Hrkt,カネヨシミナミ,387 1,,,67b1d255-1771-4efc-820c-8943c76dcad9,
stops,stop_name,en,Kaneyoshi-minami(northbound),387 1,,,67b1d255-1771-4efc-820c-8943c76dcad9,
stops,stop_name,ko,가네요시 미나미(북행),387 1,,,67b1d255-1771-4efc-820c-8943c76dcad9,
stops,stop_name,zh-cn,兼吉南(北行),387 1,,,67b1d255-1771-4efc-820c-8943c76dcad9,
stops,stop_name,zh-tw,兼吉南(北行),387 1,,,67b1d255-1771-4efc-820c-8943c76dcad9,
stops,stop_name,ja,大田垣医院前,388 1,,,b8b34635-545f-4db0-ba71-fa1a9554b5b8,
stops,stop_name,ja-Hrkt,オオタガキイインマエ,388 1,,,b8b34635-545f-4db0-ba71-fa1a9554b5b8,
stops,stop_name,en,Otagaki Iin-mae (Otagaki Clinic),388 1,,,b8b34635-545f-4db0-ba71-fa1a9554b5b8,
stops,stop_name,ko,오타가키 의원,388 1,,,b8b34635-545f-4db0-ba71-fa1a9554b5b8,
stops,stop_name,zh-cn,大田垣医院前,388 1,,,b8b34635-545f-4db0-ba71-fa1a9554b5b8,
stops,stop_name,zh-tw,大田垣醫院前,388 1,,,b8b34635-545f-4db0-ba71-fa1a9554b5b8,
stops,stop_name,ja,きららラポール前,39 1,,,bd6c39be-ace1-448b-8165-9645c8333298,
stops,stop_name,ja-Hrkt,キラララポールマエ,39 1,,,bd6c39be-ace1-448b-8165-9645c8333298,
stops,stop_name,en,Kirara Rapport-mae,39 1,,,bd6c39be-ace1-448b-8165-9645c8333298,
stops,stop_name,ko,키라라 라포루 마에,39 1,,,bd6c39be-ace1-448b-8165-9645c8333298,
stops,stop_name,zh-cn,KIRARA Rapport前,39 1,,,bd6c39be-ace1-448b-8165-9645c8333298,
stops,stop_name,zh-tw,KIRARA Rapport前,39 1,,,bd6c39be-ace1-448b-8165-9645c8333298,
stops,stop_name,ja,きららラポール前,39 2,,,314be01a-e83c-4b04-b6de-9ecb197e2736,
stops,stop_name,ja-Hrkt,キラララポールマエ,39 2,,,314be01a-e83c-4b04-b6de-9ecb197e2736,
stops,stop_name,en,Kirara Rapport-mae,39 2,,,314be01a-e83c-4b04-b6de-9ecb197e2736,
stops,stop_name,ko,키라라 라포루 마에,39 2,,,314be01a-e83c-4b04-b6de-9ecb197e2736,
stops,stop_name,zh-cn,KIRARA Rapport前,39 2,,,314be01a-e83c-4b04-b6de-9ecb197e2736,
stops,stop_name,zh-tw,KIRARA Rapport前,39 2,,,314be01a-e83c-4b04-b6de-9ecb197e2736,
stops,stop_name,ja,有井,4 1,,,fce31217-3056-4c2c-abdf-78e56504965c,
stops,stop_name,ja-Hrkt,アリイ,4 1,,,fce31217-3056-4c2c-abdf-78e56504965c,
stops,stop_name,en,Arii,4 1,,,fce31217-3056-4c2c-abdf-78e56504965c,
stops,stop_name,ko,아리이,4 1,,,fce31217-3056-4c2c-abdf-78e56504965c,
stops,stop_name,zh-cn,有井,4 1,,,fce31217-3056-4c2c-abdf-78e56504965c,
stops,stop_name,zh-tw,有井,4 1,,,fce31217-3056-4c2c-abdf-78e56504965c,
stops,stop_name,ja,奥山,40 1,,,f13d596a-f7ea-44db-9fbb-a7db1ebb784a,
stops,stop_name,ja-Hrkt,オクヤマ,40 1,,,f13d596a-f7ea-44db-9fbb-a7db1ebb784a,
stops,stop_name,en,Okuyama,40 1,,,f13d596a-f7ea-44db-9fbb-a7db1ebb784a,
stops,stop_name,ko,오쿠야마,40 1,,,f13d596a-f7ea-44db-9fbb-a7db1ebb784a,
stops,stop_name,zh-cn,奥山,40 1,,,f13d596a-f7ea-44db-9fbb-a7db1ebb784a,
stops,stop_name,zh-tw,奧山,40 1,,,f13d596a-f7ea-44db-9fbb-a7db1ebb784a,
stops,stop_name,ja,奥山,40 2,,,281e197a-cab8-4487-810c-487d06e28603,
stops,stop_name,ja-Hrkt,オクヤマ,40 2,,,281e197a-cab8-4487-810c-487d06e28603,
stops,stop_name,en,Okuyama,40 2,,,281e197a-cab8-4487-810c-487d06e28603,
stops,stop_name,ko,오쿠야마,40 2,,,281e197a-cab8-4487-810c-487d06e28603,
stops,stop_name,zh-cn,奥山,40 2,,,281e197a-cab8-4487-810c-487d06e28603,
stops,stop_name,zh-tw,奧山,40 2,,,281e197a-cab8-4487-810c-487d06e28603,
stops,stop_name,ja,松岡団地口,41 1,,,fc8b32fd-6d44-468f-9313-8557e47fb668,
stops,stop_name,ja-Hrkt,マツオカダンチグチ,41 1,,,fc8b32fd-6d44-468f-9313-8557e47fb668,
stops,stop_name,en,Matsuoka Danchi-guchi,41 1,,,fc8b32fd-6d44-468f-9313-8557e47fb668,
stops,stop_name,ko,마쓰오카 단치 구치,41 1,,,fc8b32fd-6d44-468f-9313-8557e47fb668,
stops,stop_name,zh-cn,松冈团地口,41 1,,,fc8b32fd-6d44-468f-9313-8557e47fb668,
stops,stop_name,zh-tw,松岡團地口,41 1,,,fc8b32fd-6d44-468f-9313-8557e47fb668,
stops,stop_name,ja,松岡団地口,41 2,,,3ab637fa-4799-4669-8f5f-6b00bf80b535,
stops,stop_name,ja-Hrkt,マツオカダンチグチ,41 2,,,3ab637fa-4799-4669-8f5f-6b00bf80b535,
stops,stop_name,en,Matsuoka Danchi-guchi,41 2,,,3ab637fa-4799-4669-8f5f-6b00bf80b535,
stops,stop_name,ko,마쓰오카 단치 구치,41 2,,,3ab637fa-4799-4669-8f5f-6b00bf80b535,
stops,stop_name,zh-cn,松冈团地口,41 2,,,3ab637fa-4799-4669-8f5f-6b00bf80b535,
stops,stop_name,zh-tw,松岡團地口,41 2,,,3ab637fa-4799-4669-8f5f-6b00bf80b535,
stops,stop_name,ja,因島モール前,412 10,,,fd6de6ea-fd93-4e17-9c0d-88158fa09719,
stops,stop_name,ja-Hrkt,インノシマモールマエ,412 10,,,fd6de6ea-fd93-4e17-9c0d-88158fa09719,
stops,stop_name,en,Innoshima Mall-mae,412 10,,,fd6de6ea-fd93-4e17-9c0d-88158fa09719,
stops,stop_name,ko,인노시마 몰 마에,412 10,,,fd6de6ea-fd93-4e17-9c0d-88158fa09719,
stops,stop_name,zh-cn,因岛购物中心前,412 10,,,fd6de6ea-fd93-4e17-9c0d-88158fa09719,
stops,stop_name,zh-tw,因島購物中心前,412 10,,,fd6de6ea-fd93-4e17-9c0d-88158fa09719,
stops,stop_name,ja,因島モール前,412 2,,,066912af-1f74-430d-bbf7-a8938d6a3f57,
stops,stop_name,ja-Hrkt,インノシマモールマエ,412 2,,,066912af-1f74-430d-bbf7-a8938d6a3f57,
stops,stop_name,en,Innoshima Mall-mae,412 2,,,066912af-1f74-430d-bbf7-a8938d6a3f57,
stops,stop_name,ko,인노시마 몰 마에,412 2,,,066912af-1f74-430d-bbf7-a8938d6a3f57,
stops,stop_name,zh-cn,因岛购物中心前,412 2,,,066912af-1f74-430d-bbf7-a8938d6a3f57,
stops,stop_name,zh-tw,因島購物中心前,412 2,,,066912af-1f74-430d-bbf7-a8938d6a3f57,
stops,stop_name,ja,松永,414 10,,,fa8a0d6e-2f4f-4816-b476-88dc4bbd4b48,
stops,stop_name,ja-Hrkt,マツナガ,414 10,,,fa8a0d6e-2f4f-4816-b476-88dc4bbd4b48,
stops,stop_name,en,Matsunaga,414 10,,,fa8a0d6e-2f4f-4816-b476-88dc4bbd4b48,
stops,stop_name,ko,마쓰나가,414 10,,,fa8a0d6e-2f4f-4816-b476-88dc4bbd4b48,
stops,stop_name,zh-cn,松永,414 10,,,fa8a0d6e-2f4f-4816-b476-88dc4bbd4b48,
stops,stop_name,zh-tw,松永,414 10,,,fa8a0d6e-2f4f-4816-b476-88dc4bbd4b48,
stops,stop_name,ja,尾崎,42 1,,,76c0e7cd-a50f-4d3c-8e3a-74ed93044b51,
stops,stop_name,ja-Hrkt,オザキ,42 1,,,76c0e7cd-a50f-4d3c-8e3a-74ed93044b51,
stops,stop_name,en,Ozaki,42 1,,,76c0e7cd-a50f-4d3c-8e3a-74ed93044b51,
stops,stop_name,ko,오자키,42 1,,,76c0e7cd-a50f-4d3c-8e3a-74ed93044b51,
stops,stop_name,zh-cn,尾崎,42 1,,,76c0e7cd-a50f-4d3c-8e3a-74ed93044b51,
stops,stop_name,zh-tw,尾崎,42 1,,,76c0e7cd-a50f-4d3c-8e3a-74ed93044b51,
stops,stop_name,ja,尾崎,42 2,,,2f00ba89-7dc8-4530-8b09-27bfaec0ab68,
stops,stop_name,ja-Hrkt,オザキ,42 2,,,2f00ba89-7dc8-4530-8b09-27bfaec0ab68,
stops,stop_name,en,Ozaki,42 2,,,2f00ba89-7dc8-4530-8b09-27bfaec0ab68,
stops,stop_name,ko,오자키,42 2,,,2f00ba89-7dc8-4530-8b09-27bfaec0ab68,
stops,stop_name,zh-cn,尾崎,42 2,,,2f00ba89-7dc8-4530-8b09-27bfaec0ab68,
stops,stop_name,zh-tw,尾崎,42 2,,,2f00ba89-7dc8-4530-8b09-27bfaec0ab68,
stops,stop_name,ja,尾道流通団地南,420 1,,,29499c79-3cd6-444c-924e-ede7b5e78013,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチミナミ,420 1,,,29499c79-3cd6-444c-924e-ede7b5e78013,
stops,stop_name,ja,尾道流通団地西　大信産業本社前,421 1,,,44603598-38ac-4ded-af85-fb9b9350768f,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチニシ,421 1,,,44603598-38ac-4ded-af85-fb9b9350768f,
stops,stop_name,ja,尾道流通団地東,422 1,,,813a2398-c798-4f5a-a338-293351f8aa8c,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチヒガシ,422 1,,,813a2398-c798-4f5a-a338-293351f8aa8c,
stops,stop_name,ja,尾道流通団地東,422 10,,,d0b77408-a816-4795-aab5-a3a54e835fd9,
stops,stop_name,ja-Hrkt,オノミチリュウツウダンチヒガシ,422 10,,,d0b77408-a816-4795-aab5-a3a54e835fd9,
stops,stop_name,ja,尾商入口,43 1,,,aefd5b7c-23f8-4a79-a1f9-0467534ccfaa,
stops,stop_name,ja-Hrkt,オノショウイリグチ,43 1,,,aefd5b7c-23f8-4a79-a1f9-0467534ccfaa,
stops,stop_name,en,Onosho-iriguchi,43 1,,,aefd5b7c-23f8-4a79-a1f9-0467534ccfaa,
stops,stop_name,ko,오노쇼 이리구치,43 1,,,aefd5b7c-23f8-4a79-a1f9-0467534ccfaa,
stops,stop_name,zh-cn,尾商入口,43 1,,,aefd5b7c-23f8-4a79-a1f9-0467534ccfaa,
stops,stop_name,zh-tw,尾商入口,43 1,,,aefd5b7c-23f8-4a79-a1f9-0467534ccfaa,
stops,stop_name,ja,尾商入口,43 2,,,1be027ec-c472-4ab2-ad56-d3dc2c94cdc0,
stops,stop_name,ja-Hrkt,オノショウイリグチ,43 2,,,1be027ec-c472-4ab2-ad56-d3dc2c94cdc0,
stops,stop_name,en,Onosho-iriguchi,43 2,,,1be027ec-c472-4ab2-ad56-d3dc2c94cdc0,
stops,stop_name,ko,오노쇼 이리구치,43 2,,,1be027ec-c472-4ab2-ad56-d3dc2c94cdc0,
stops,stop_name,zh-cn,尾商入口,43 2,,,1be027ec-c472-4ab2-ad56-d3dc2c94cdc0,
stops,stop_name,zh-tw,尾商入口,43 2,,,1be027ec-c472-4ab2-ad56-d3dc2c94cdc0,
stops,stop_name,ja,鬼岩,44 1,,,695ce6b5-3537-4d77-99e9-7fe2d0403dc5,
stops,stop_name,ja-Hrkt,オニイワ,44 1,,,695ce6b5-3537-4d77-99e9-7fe2d0403dc5,
stops,stop_name,en,Oniiwa,44 1,,,695ce6b5-3537-4d77-99e9-7fe2d0403dc5,
stops,stop_name,ko,오니이와,44 1,,,695ce6b5-3537-4d77-99e9-7fe2d0403dc5,
stops,stop_name,zh-cn,鬼岩,44 1,,,695ce6b5-3537-4d77-99e9-7fe2d0403dc5,
stops,stop_name,zh-tw,鬼巖,44 1,,,695ce6b5-3537-4d77-99e9-7fe2d0403dc5,
stops,stop_name,ja,鬼岩,44 2,,,f73996b4-5839-47ae-bb36-057505a0680f,
stops,stop_name,ja-Hrkt,オニイワ,44 2,,,f73996b4-5839-47ae-bb36-057505a0680f,
stops,stop_name,en,Oniiwa,44 2,,,f73996b4-5839-47ae-bb36-057505a0680f,
stops,stop_name,ko,오니이와,44 2,,,f73996b4-5839-47ae-bb36-057505a0680f,
stops,stop_name,zh-cn,鬼岩,44 2,,,f73996b4-5839-47ae-bb36-057505a0680f,
stops,stop_name,zh-tw,鬼巖,44 2,,,f73996b4-5839-47ae-bb36-057505a0680f,
stops,stop_name,ja,尾道駅前,45 1,,,4c61a324-3640-4bc3-a09d-ffb048856c7d,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 1,,,4c61a324-3640-4bc3-a09d-ffb048856c7d,
stops,stop_name,en,Onomichi Sta.,45 1,,,4c61a324-3640-4bc3-a09d-ffb048856c7d,
stops,stop_name,ko,오노미치 역,45 1,,,4c61a324-3640-4bc3-a09d-ffb048856c7d,
stops,stop_name,zh-cn,尾道站前,45 1,,,4c61a324-3640-4bc3-a09d-ffb048856c7d,
stops,stop_name,zh-tw,尾道站前,45 1,,,4c61a324-3640-4bc3-a09d-ffb048856c7d,
stops,stop_name,ja,尾道駅前,45 10,,,7f780de2-4201-4a57-80d9-4ae35f2e2984,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 10,,,7f780de2-4201-4a57-80d9-4ae35f2e2984,
stops,stop_name,en,Onomichi Sta.,45 10,,,7f780de2-4201-4a57-80d9-4ae35f2e2984,
stops,stop_name,ko,오노미치 역,45 10,,,7f780de2-4201-4a57-80d9-4ae35f2e2984,
stops,stop_name,zh-cn,尾道站前,45 10,,,7f780de2-4201-4a57-80d9-4ae35f2e2984,
stops,stop_name,zh-tw,尾道站前,45 10,,,7f780de2-4201-4a57-80d9-4ae35f2e2984,
stops,stop_name,ja,尾道駅前,45 2,,,f6338a2e-4ccd-4977-8b6b-21eb520cb627,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 2,,,f6338a2e-4ccd-4977-8b6b-21eb520cb627,
stops,stop_name,en,Onomichi Sta.,45 2,,,f6338a2e-4ccd-4977-8b6b-21eb520cb627,
stops,stop_name,ko,오노미치 역,45 2,,,f6338a2e-4ccd-4977-8b6b-21eb520cb627,
stops,stop_name,zh-cn,尾道站前,45 2,,,f6338a2e-4ccd-4977-8b6b-21eb520cb627,
stops,stop_name,zh-tw,尾道站前,45 2,,,f6338a2e-4ccd-4977-8b6b-21eb520cb627,
stops,stop_name,ja,尾道駅前,45 3,,,18a74fa4-2e28-4979-832c-5a1cca86e7b6,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 3,,,18a74fa4-2e28-4979-832c-5a1cca86e7b6,
stops,stop_name,en,Onomichi Sta.,45 3,,,18a74fa4-2e28-4979-832c-5a1cca86e7b6,
stops,stop_name,ko,오노미치 역,45 3,,,18a74fa4-2e28-4979-832c-5a1cca86e7b6,
stops,stop_name,zh-cn,尾道站前,45 3,,,18a74fa4-2e28-4979-832c-5a1cca86e7b6,
stops,stop_name,zh-tw,尾道站前,45 3,,,18a74fa4-2e28-4979-832c-5a1cca86e7b6,
stops,stop_name,ja,尾道駅前,45 4,,,fbf77d62-bfee-46ca-bb12-4eb04e6651a8,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 4,,,fbf77d62-bfee-46ca-bb12-4eb04e6651a8,
stops,stop_name,en,Onomichi Sta.,45 4,,,fbf77d62-bfee-46ca-bb12-4eb04e6651a8,
stops,stop_name,ko,오노미치 역,45 4,,,fbf77d62-bfee-46ca-bb12-4eb04e6651a8,
stops,stop_name,zh-cn,尾道站前,45 4,,,fbf77d62-bfee-46ca-bb12-4eb04e6651a8,
stops,stop_name,zh-tw,尾道站前,45 4,,,fbf77d62-bfee-46ca-bb12-4eb04e6651a8,
stops,stop_name,ja,尾道駅前,45 5,,,80a36a04-15a4-4695-b284-b23ca8cdf77f,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 5,,,80a36a04-15a4-4695-b284-b23ca8cdf77f,
stops,stop_name,en,Onomichi Sta.,45 5,,,80a36a04-15a4-4695-b284-b23ca8cdf77f,
stops,stop_name,ko,오노미치 역,45 5,,,80a36a04-15a4-4695-b284-b23ca8cdf77f,
stops,stop_name,zh-cn,尾道站前,45 5,,,80a36a04-15a4-4695-b284-b23ca8cdf77f,
stops,stop_name,zh-tw,尾道站前,45 5,,,80a36a04-15a4-4695-b284-b23ca8cdf77f,
stops,stop_name,ja,尾道駅前,45 7,,,5c380c26-6f4d-4b9a-b937-bc53ac1a4b4f,
stops,stop_name,ja-Hrkt,オノミチエキマエ,45 7,,,5c380c26-6f4d-4b9a-b937-bc53ac1a4b4f,
stops,stop_name,en,Onomichi Sta.,45 7,,,5c380c26-6f4d-4b9a-b937-bc53ac1a4b4f,
stops,stop_name,ko,오노미치 역,45 7,,,5c380c26-6f4d-4b9a-b937-bc53ac1a4b4f,
stops,stop_name,zh-cn,尾道站前,45 7,,,5c380c26-6f4d-4b9a-b937-bc53ac1a4b4f,
stops,stop_name,zh-tw,尾道站前,45 7,,,5c380c26-6f4d-4b9a-b937-bc53ac1a4b4f,
stops,stop_name,ja,尾道大橋,46 1,,,b025e785-f70c-4a32-a52c-362f90e88477,
stops,stop_name,ja-Hrkt,オノミチオオハシ,46 1,,,b025e785-f70c-4a32-a52c-362f90e88477,
stops,stop_name,en,Onomichi-ohashi (Onomichi Bridge),46 1,,,b025e785-f70c-4a32-a52c-362f90e88477,
stops,stop_name,ko,오노미치 오하시,46 1,,,b025e785-f70c-4a32-a52c-362f90e88477,
stops,stop_name,zh-cn,尾道大桥,46 1,,,b025e785-f70c-4a32-a52c-362f90e88477,
stops,stop_name,zh-tw,尾道大橋,46 1,,,b025e785-f70c-4a32-a52c-362f90e88477,
stops,stop_name,ja,尾道大橋,46 2,,,ddde050c-de0f-431b-af29-170c36bafac5,
stops,stop_name,ja-Hrkt,オノミチオオハシ,46 2,,,ddde050c-de0f-431b-af29-170c36bafac5,
stops,stop_name,en,Onomichi-ohashi (Onomichi Bridge),46 2,,,ddde050c-de0f-431b-af29-170c36bafac5,
stops,stop_name,ko,오노미치 오하시,46 2,,,ddde050c-de0f-431b-af29-170c36bafac5,
stops,stop_name,zh-cn,尾道大桥,46 2,,,ddde050c-de0f-431b-af29-170c36bafac5,
stops,stop_name,zh-tw,尾道大橋,46 2,,,ddde050c-de0f-431b-af29-170c36bafac5,
stops,stop_name,ja,三美園団地西,47 1,,,3bc77b0f-19bf-465b-9a49-661cc96a041a,
stops,stop_name,ja-Hrkt,サンビエンダンチニシ,47 1,,,3bc77b0f-19bf-465b-9a49-661cc96a041a,
stops,stop_name,en,Sambien Danchi-nishi,47 1,,,3bc77b0f-19bf-465b-9a49-661cc96a041a,
stops,stop_name,ko,산비엔 단치 니시,47 1,,,3bc77b0f-19bf-465b-9a49-661cc96a041a,
stops,stop_name,zh-cn,三美园团地西,47 1,,,3bc77b0f-19bf-465b-9a49-661cc96a041a,
stops,stop_name,zh-tw,三美園團地西,47 1,,,3bc77b0f-19bf-465b-9a49-661cc96a041a,
stops,stop_name,ja,三美園団地西,47 2,,,2a8ec60d-0b16-4762-b1c3-0f174309cec6,
stops,stop_name,ja-Hrkt,サンビエンダンチニシ,47 2,,,2a8ec60d-0b16-4762-b1c3-0f174309cec6,
stops,stop_name,en,Sambien Danchi-nishi,47 2,,,2a8ec60d-0b16-4762-b1c3-0f174309cec6,
stops,stop_name,ko,산비엔 단치 니시,47 2,,,2a8ec60d-0b16-4762-b1c3-0f174309cec6,
stops,stop_name,zh-cn,三美园团地西,47 2,,,2a8ec60d-0b16-4762-b1c3-0f174309cec6,
stops,stop_name,zh-tw,三美園團地西,47 2,,,2a8ec60d-0b16-4762-b1c3-0f174309cec6,
stops,stop_name,ja,尾道造船前,48 1,,,3d848ae2-178a-44f0-820b-4dfa3a88cf61,
stops,stop_name,ja-Hrkt,オノミチゾウセンマエ,48 1,,,3d848ae2-178a-44f0-820b-4dfa3a88cf61,
stops,stop_name,en,Onomichi Zosen-mae,48 1,,,3d848ae2-178a-44f0-820b-4dfa3a88cf61,
stops,stop_name,ko,오노미치 조센 마에,48 1,,,3d848ae2-178a-44f0-820b-4dfa3a88cf61,
stops,stop_name,zh-cn,尾道造船前,48 1,,,3d848ae2-178a-44f0-820b-4dfa3a88cf61,
stops,stop_name,zh-tw,尾道造船前,48 1,,,3d848ae2-178a-44f0-820b-4dfa3a88cf61,
stops,stop_name,ja,尾道造船前,48 2,,,bd3b594e-0ee3-4b76-a2d4-594b21ba2ad1,
stops,stop_name,ja-Hrkt,オノミチゾウセンマエ,48 2,,,bd3b594e-0ee3-4b76-a2d4-594b21ba2ad1,
stops,stop_name,en,Onomichi Zosen-mae,48 2,,,bd3b594e-0ee3-4b76-a2d4-594b21ba2ad1,
stops,stop_name,ko,오노미치 조센 마에,48 2,,,bd3b594e-0ee3-4b76-a2d4-594b21ba2ad1,
stops,stop_name,zh-cn,尾道造船前,48 2,,,bd3b594e-0ee3-4b76-a2d4-594b21ba2ad1,
stops,stop_name,zh-tw,尾道造船前,48 2,,,bd3b594e-0ee3-4b76-a2d4-594b21ba2ad1,
stops,stop_name,ja,尾道市立大学,49 1,,,fe17f438-f5bf-4f69-bb7b-cc04553335b9,
stops,stop_name,ja-Hrkt,オノミチシリツダイガク,49 1,,,fe17f438-f5bf-4f69-bb7b-cc04553335b9,
stops,stop_name,en,Onomichi Shiritsu Daigaku (Onomichi City Univ.),49 1,,,fe17f438-f5bf-4f69-bb7b-cc04553335b9,
stops,stop_name,ko,오노미치 시립대학,49 1,,,fe17f438-f5bf-4f69-bb7b-cc04553335b9,
stops,stop_name,zh-cn,尾道市立大学,49 1,,,fe17f438-f5bf-4f69-bb7b-cc04553335b9,
stops,stop_name,zh-tw,尾道市立大學,49 1,,,fe17f438-f5bf-4f69-bb7b-cc04553335b9,
stops,stop_name,ja,尾道市立大学,49 10,,,d4858a00-decb-4471-806c-0c09b2b044c9,
stops,stop_name,ja-Hrkt,オノミチシリツダイガク,49 10,,,d4858a00-decb-4471-806c-0c09b2b044c9,
stops,stop_name,en,Onomichi Shiritsu Daigaku (Onomichi City Univ.),49 10,,,d4858a00-decb-4471-806c-0c09b2b044c9,
stops,stop_name,ko,오노미치 시립대학,49 10,,,d4858a00-decb-4471-806c-0c09b2b044c9,
stops,stop_name,zh-cn,尾道市立大学,49 10,,,d4858a00-decb-4471-806c-0c09b2b044c9,
stops,stop_name,zh-tw,尾道市立大學,49 10,,,d4858a00-decb-4471-806c-0c09b2b044c9,
stops,stop_name,ja,尾道市立大学,49 2,,,0c013f79-e2f7-4e2f-af1d-6827ac22b2f0,
stops,stop_name,ja-Hrkt,オノミチシリツダイガク,49 2,,,0c013f79-e2f7-4e2f-af1d-6827ac22b2f0,
stops,stop_name,en,Onomichi Shiritsu Daigaku (Onomichi City Univ.),49 2,,,0c013f79-e2f7-4e2f-af1d-6827ac22b2f0,
stops,stop_name,ko,오노미치 시립대학,49 2,,,0c013f79-e2f7-4e2f-af1d-6827ac22b2f0,
stops,stop_name,zh-cn,尾道市立大学,49 2,,,0c013f79-e2f7-4e2f-af1d-6827ac22b2f0,
stops,stop_name,zh-tw,尾道市立大學,49 2,,,0c013f79-e2f7-4e2f-af1d-6827ac22b2f0,
stops,stop_name,ja,温泉口,50 1,,,08514ca8-0934-4066-8097-ada927633f87,
stops,stop_name,ja-Hrkt,オンセングチ,50 1,,,08514ca8-0934-4066-8097-ada927633f87,
stops,stop_name,en,Onsen-guchi,50 1,,,08514ca8-0934-4066-8097-ada927633f87,
stops,stop_name,ko,온센 구치,50 1,,,08514ca8-0934-4066-8097-ada927633f87,
stops,stop_name,zh-cn,温泉口,50 1,,,08514ca8-0934-4066-8097-ada927633f87,
stops,stop_name,zh-tw,溫泉口,50 1,,,08514ca8-0934-4066-8097-ada927633f87,
stops,stop_name,ja,温泉口,50 2,,,aee27ebb-cd10-4a38-8ff0-a3eb66b1ae01,
