table_name,field_name,language,translation,record_id,record_sub_id,field_value,station_sid,course_sid
stops,stop_name,zh-tw,山崎橋,5930 2,,,9b0d8a61-ce22-46c5-9b99-a869b84e0bf9,
stops,stop_name,ja,阿戸,5940 1,,,52d0c666-a9b5-40a1-8cb0-7f0c42119705,
stops,stop_name,ja-Hrkt,あと,5940 1,,,52d0c666-a9b5-40a1-8cb0-7f0c42119705,
stops,stop_name,en,Ato,5940 1,,,52d0c666-a9b5-40a1-8cb0-7f0c42119705,
stops,stop_name,ko,아토,5940 1,,,52d0c666-a9b5-40a1-8cb0-7f0c42119705,
stops,stop_name,zh-cn,阿户,5940 1,,,52d0c666-a9b5-40a1-8cb0-7f0c42119705,
stops,stop_name,zh-tw,阿戶,5940 1,,,52d0c666-a9b5-40a1-8cb0-7f0c42119705,
stops,stop_name,ja,阿戸,5940 2,,,a3d27a97-0476-4fc9-b446-fb0a31fa54e9,
stops,stop_name,ja-Hrkt,あと,5940 2,,,a3d27a97-0476-4fc9-b446-fb0a31fa54e9,
stops,stop_name,en,Ato,5940 2,,,a3d27a97-0476-4fc9-b446-fb0a31fa54e9,
stops,stop_name,ko,아토,5940 2,,,a3d27a97-0476-4fc9-b446-fb0a31fa54e9,
stops,stop_name,zh-cn,阿户,5940 2,,,a3d27a97-0476-4fc9-b446-fb0a31fa54e9,
stops,stop_name,zh-tw,阿戶,5940 2,,,a3d27a97-0476-4fc9-b446-fb0a31fa54e9,
stops,stop_name,ja,阿戸出張所,5950 1,,,086366be-c31e-4687-bd84-02e3b4f983c9,
stops,stop_name,ja-Hrkt,あとしゅっちょうじょ,5950 1,,,086366be-c31e-4687-bd84-02e3b4f983c9,
stops,stop_name,en,Ato Shutchosho (Ato Branch Office),5950 1,,,086366be-c31e-4687-bd84-02e3b4f983c9,
stops,stop_name,ko,아토 슛초쇼,5950 1,,,086366be-c31e-4687-bd84-02e3b4f983c9,
stops,stop_name,zh-cn,阿户办事处,5950 1,,,086366be-c31e-4687-bd84-02e3b4f983c9,
stops,stop_name,zh-tw,阿戶辦事處,5950 1,,,086366be-c31e-4687-bd84-02e3b4f983c9,
stops,stop_name,ja,阿戸出張所,5950 2,,,1c0f3cea-9ab7-4de4-b345-63051ccf1937,
stops,stop_name,ja-Hrkt,あとしゅっちょうじょ,5950 2,,,1c0f3cea-9ab7-4de4-b345-63051ccf1937,
stops,stop_name,en,Ato Shutchosho (Ato Branch Office),5950 2,,,1c0f3cea-9ab7-4de4-b345-63051ccf1937,
stops,stop_name,ko,아토 슛초쇼,5950 2,,,1c0f3cea-9ab7-4de4-b345-63051ccf1937,
stops,stop_name,zh-cn,阿户办事处,5950 2,,,1c0f3cea-9ab7-4de4-b345-63051ccf1937,
stops,stop_name,zh-tw,阿戶辦事處,5950 2,,,1c0f3cea-9ab7-4de4-b345-63051ccf1937,
stops,stop_name,ja,長戸路橋,5960 1,,,b5389eee-1775-47c4-9873-c90f46aaf297,
stops,stop_name,ja-Hrkt,ながとろばし,5960 1,,,b5389eee-1775-47c4-9873-c90f46aaf297,
stops,stop_name,en,Nagatorobashi,5960 1,,,b5389eee-1775-47c4-9873-c90f46aaf297,
stops,stop_name,ko,나가토로바시,5960 1,,,b5389eee-1775-47c4-9873-c90f46aaf297,
stops,stop_name,zh-cn,长户路桥,5960 1,,,b5389eee-1775-47c4-9873-c90f46aaf297,
stops,stop_name,zh-tw,長戶路橋,5960 1,,,b5389eee-1775-47c4-9873-c90f46aaf297,
stops,stop_name,ja,長戸路橋,5960 2,,,84a4fed1-6547-400b-9193-adce0a0b3f5d,
stops,stop_name,ja-Hrkt,ながとろばし,5960 2,,,84a4fed1-6547-400b-9193-adce0a0b3f5d,
stops,stop_name,en,Nagatorobashi,5960 2,,,84a4fed1-6547-400b-9193-adce0a0b3f5d,
stops,stop_name,ko,나가토로바시,5960 2,,,84a4fed1-6547-400b-9193-adce0a0b3f5d,
stops,stop_name,zh-cn,长户路桥,5960 2,,,84a4fed1-6547-400b-9193-adce0a0b3f5d,
stops,stop_name,zh-tw,長戶路橋,5960 2,,,84a4fed1-6547-400b-9193-adce0a0b3f5d,
stops,stop_name,ja,阿戸学校,5970 1,,,7f7cbc4c-e60b-40fd-afae-a2e38bb9bf86,
stops,stop_name,ja-Hrkt,あとがっこう,5970 1,,,7f7cbc4c-e60b-40fd-afae-a2e38bb9bf86,
stops,stop_name,en,Ato Gakko (Ato School),5970 1,,,7f7cbc4c-e60b-40fd-afae-a2e38bb9bf86,
stops,stop_name,ko,아토 갓코,5970 1,,,7f7cbc4c-e60b-40fd-afae-a2e38bb9bf86,
stops,stop_name,zh-cn,阿户学校,5970 1,,,7f7cbc4c-e60b-40fd-afae-a2e38bb9bf86,
stops,stop_name,zh-tw,阿戶學校,5970 1,,,7f7cbc4c-e60b-40fd-afae-a2e38bb9bf86,
stops,stop_name,ja,阿戸学校,5970 2,,,3bd3b547-a4a6-4e50-acf1-d6e69074af90,
stops,stop_name,ja-Hrkt,あとがっこう,5970 2,,,3bd3b547-a4a6-4e50-acf1-d6e69074af90,
stops,stop_name,en,Ato Gakko (Ato School),5970 2,,,3bd3b547-a4a6-4e50-acf1-d6e69074af90,
stops,stop_name,ko,아토 갓코,5970 2,,,3bd3b547-a4a6-4e50-acf1-d6e69074af90,
stops,stop_name,zh-cn,阿户学校,5970 2,,,3bd3b547-a4a6-4e50-acf1-d6e69074af90,
stops,stop_name,zh-tw,阿戶學校,5970 2,,,3bd3b547-a4a6-4e50-acf1-d6e69074af90,
stops,stop_name,ja,熊野中筋,5980 1,,,e3e4a743-d11c-4e07-8609-e8a494adcc23,
stops,stop_name,ja-Hrkt,くまのなかすじ,5980 1,,,e3e4a743-d11c-4e07-8609-e8a494adcc23,
stops,stop_name,en,Kumano Nakasuji,5980 1,,,e3e4a743-d11c-4e07-8609-e8a494adcc23,
stops,stop_name,ko,구마노 나카스지,5980 1,,,e3e4a743-d11c-4e07-8609-e8a494adcc23,
stops,stop_name,zh-cn,熊野中筋,5980 1,,,e3e4a743-d11c-4e07-8609-e8a494adcc23,
stops,stop_name,zh-tw,熊野中筋,5980 1,,,e3e4a743-d11c-4e07-8609-e8a494adcc23,
stops,stop_name,ja,熊野中筋,5980 2,,,5d9b59f2-0b6b-4215-b4d3-562f5838448d,
stops,stop_name,ja-Hrkt,くまのなかすじ,5980 2,,,5d9b59f2-0b6b-4215-b4d3-562f5838448d,
stops,stop_name,en,Kumano Nakasuji,5980 2,,,5d9b59f2-0b6b-4215-b4d3-562f5838448d,
stops,stop_name,ko,구마노 나카스지,5980 2,,,5d9b59f2-0b6b-4215-b4d3-562f5838448d,
stops,stop_name,zh-cn,熊野中筋,5980 2,,,5d9b59f2-0b6b-4215-b4d3-562f5838448d,
stops,stop_name,zh-tw,熊野中筋,5980 2,,,5d9b59f2-0b6b-4215-b4d3-562f5838448d,
stops,stop_name,ja,熊野町役場前,5990 1,,,bec7d233-29fc-4570-a7fb-10fa9fd7fb01,
stops,stop_name,ja-Hrkt,くまのちょうやくばまえ,5990 1,,,bec7d233-29fc-4570-a7fb-10fa9fd7fb01,
stops,stop_name,en,Kumano Choyakuba-mae (Kumano Town Office),5990 1,,,bec7d233-29fc-4570-a7fb-10fa9fd7fb01,
stops,stop_name,ko,구마노 정 사무소,5990 1,,,bec7d233-29fc-4570-a7fb-10fa9fd7fb01,
stops,stop_name,zh-cn,熊野町公所前,5990 1,,,bec7d233-29fc-4570-a7fb-10fa9fd7fb01,
stops,stop_name,zh-tw,熊野町公所前,5990 1,,,bec7d233-29fc-4570-a7fb-10fa9fd7fb01,
stops,stop_name,ja,熊野町役場前,5990 2,,,4038f6eb-504e-41d5-a6fa-87e427998c54,
stops,stop_name,ja-Hrkt,くまのちょうやくばまえ,5990 2,,,4038f6eb-504e-41d5-a6fa-87e427998c54,
stops,stop_name,en,Kumano Choyakuba-mae (Kumano Town Office),5990 2,,,4038f6eb-504e-41d5-a6fa-87e427998c54,
stops,stop_name,ko,구마노 정 사무소,5990 2,,,4038f6eb-504e-41d5-a6fa-87e427998c54,
stops,stop_name,zh-cn,熊野町公所前,5990 2,,,4038f6eb-504e-41d5-a6fa-87e427998c54,
stops,stop_name,zh-tw,熊野町公所前,5990 2,,,4038f6eb-504e-41d5-a6fa-87e427998c54,
stops,stop_name,ja,熊野保育所前,6000 1,,,52fe78d0-cfe4-4895-b1c7-21d098aa4d52,
stops,stop_name,ja-Hrkt,くまのほいくしょまえ,6000 1,,,52fe78d0-cfe4-4895-b1c7-21d098aa4d52,
stops,stop_name,en,Kumano Hoikusho-mae (Kumano Nursery),6000 1,,,52fe78d0-cfe4-4895-b1c7-21d098aa4d52,
stops,stop_name,ko,구마노 보육소,6000 1,,,52fe78d0-cfe4-4895-b1c7-21d098aa4d52,
stops,stop_name,zh-cn,熊野保育所前,6000 1,,,52fe78d0-cfe4-4895-b1c7-21d098aa4d52,
stops,stop_name,zh-tw,熊野保育所前,6000 1,,,52fe78d0-cfe4-4895-b1c7-21d098aa4d52,
stops,stop_name,ja,熊野保育所前,6000 2,,,c0f6741f-fcae-4447-9810-30a781dde981,
stops,stop_name,ja-Hrkt,くまのほいくしょまえ,6000 2,,,c0f6741f-fcae-4447-9810-30a781dde981,
stops,stop_name,en,Kumano Hoikusho-mae (Kumano Nursery),6000 2,,,c0f6741f-fcae-4447-9810-30a781dde981,
stops,stop_name,ko,구마노 보육소,6000 2,,,c0f6741f-fcae-4447-9810-30a781dde981,
stops,stop_name,zh-cn,熊野保育所前,6000 2,,,c0f6741f-fcae-4447-9810-30a781dde981,
stops,stop_name,zh-tw,熊野保育所前,6000 2,,,c0f6741f-fcae-4447-9810-30a781dde981,
stops,stop_name,ja,萩原下,6010 1,,,92b1848e-de0e-4c7b-b00a-f9f9267a87f0,
stops,stop_name,ja-Hrkt,はぎわらしも,6010 1,,,92b1848e-de0e-4c7b-b00a-f9f9267a87f0,
stops,stop_name,en,Hagiwara-shimo,6010 1,,,92b1848e-de0e-4c7b-b00a-f9f9267a87f0,
stops,stop_name,ko,하기와라 시모,6010 1,,,92b1848e-de0e-4c7b-b00a-f9f9267a87f0,
stops,stop_name,zh-cn,萩原下,6010 1,,,92b1848e-de0e-4c7b-b00a-f9f9267a87f0,
stops,stop_name,zh-tw,萩原下,6010 1,,,92b1848e-de0e-4c7b-b00a-f9f9267a87f0,
stops,stop_name,ja,萩原下,6010 2,,,4b762d91-3f5d-41ac-a66a-220fe02345a9,
stops,stop_name,ja-Hrkt,はぎわらしも,6010 2,,,4b762d91-3f5d-41ac-a66a-220fe02345a9,
stops,stop_name,en,Hagiwara-shimo,6010 2,,,4b762d91-3f5d-41ac-a66a-220fe02345a9,
stops,stop_name,ko,하기와라 시모,6010 2,,,4b762d91-3f5d-41ac-a66a-220fe02345a9,
stops,stop_name,zh-cn,萩原下,6010 2,,,4b762d91-3f5d-41ac-a66a-220fe02345a9,
stops,stop_name,zh-tw,萩原下,6010 2,,,4b762d91-3f5d-41ac-a66a-220fe02345a9,
stops,stop_name,ja,熊野馬場,6020 1,,,71499b49-b1ce-424f-8de0-ca44d77d222f,
stops,stop_name,ja-Hrkt,くまのばば,6020 1,,,71499b49-b1ce-424f-8de0-ca44d77d222f,
stops,stop_name,en,Kumanobaba（Kumano Eigyosho Homen),6020 1,,,71499b49-b1ce-424f-8de0-ca44d77d222f,
stops,stop_name,ko,구마노바바（구마노 영업소방면),6020 1,,,71499b49-b1ce-424f-8de0-ca44d77d222f,
stops,stop_name,zh-cn,熊野马场熊野营业所方向),6020 1,,,71499b49-b1ce-424f-8de0-ca44d77d222f,
stops,stop_name,zh-tw,熊野馬場（熊野營業所方向),6020 1,,,71499b49-b1ce-424f-8de0-ca44d77d222f,
stops,stop_name,ja,熊野馬場,6020 2,,,2c2decdb-fbb3-41e2-a6ee-7dfc1d398fbd,
stops,stop_name,ja-Hrkt,くまのばば,6020 2,,,2c2decdb-fbb3-41e2-a6ee-7dfc1d398fbd,
stops,stop_name,en,Kumanobaba（Ato Gakko Homen),6020 2,,,2c2decdb-fbb3-41e2-a6ee-7dfc1d398fbd,
stops,stop_name,ko,구마노바바（아토 갓코방면),6020 2,,,2c2decdb-fbb3-41e2-a6ee-7dfc1d398fbd,
stops,stop_name,zh-cn,熊野马场（阿户学校方向),6020 2,,,2c2decdb-fbb3-41e2-a6ee-7dfc1d398fbd,
stops,stop_name,zh-tw,熊野馬場（阿戶學校方向),6020 2,,,2c2decdb-fbb3-41e2-a6ee-7dfc1d398fbd,
stops,stop_name,ja,熊野消防署前,6030 1,,,86cbe6e1-52c9-4661-bf9e-90846b3f28d5,
stops,stop_name,ja-Hrkt,くまのしょうぼうしょまえ,6030 1,,,86cbe6e1-52c9-4661-bf9e-90846b3f28d5,
stops,stop_name,en,Kumano Shobosho-mae (Kumano Fire Station),6030 1,,,86cbe6e1-52c9-4661-bf9e-90846b3f28d5,
stops,stop_name,ko,구마노 소방서,6030 1,,,86cbe6e1-52c9-4661-bf9e-90846b3f28d5,
stops,stop_name,zh-cn,熊野消防署前,6030 1,,,86cbe6e1-52c9-4661-bf9e-90846b3f28d5,
stops,stop_name,zh-tw,熊野消防署前,6030 1,,,86cbe6e1-52c9-4661-bf9e-90846b3f28d5,
stops,stop_name,ja,熊野消防署前,6030 2,,,4c2f01d1-4d3c-4746-bd17-a38c0856a548,
stops,stop_name,ja-Hrkt,くまのしょうぼうしょまえ,6030 2,,,4c2f01d1-4d3c-4746-bd17-a38c0856a548,
stops,stop_name,en,Kumano Shobosho-mae (Kumano Fire Station),6030 2,,,4c2f01d1-4d3c-4746-bd17-a38c0856a548,
stops,stop_name,ko,구마노 소방서,6030 2,,,4c2f01d1-4d3c-4746-bd17-a38c0856a548,
stops,stop_name,zh-cn,熊野消防署前,6030 2,,,4c2f01d1-4d3c-4746-bd17-a38c0856a548,
stops,stop_name,zh-tw,熊野消防署前,6030 2,,,4c2f01d1-4d3c-4746-bd17-a38c0856a548,
stops,stop_name,ja,フジ熊野店,6040 1,,,5f9ec952-b284-41dd-ab2b-b0721f7ed878,
stops,stop_name,ja-Hrkt,ふじくまのてん,6040 1,,,5f9ec952-b284-41dd-ab2b-b0721f7ed878,
stops,stop_name,en,Fuji Kumano,6040 1,,,5f9ec952-b284-41dd-ab2b-b0721f7ed878,
stops,stop_name,ko,후지 구마노,6040 1,,,5f9ec952-b284-41dd-ab2b-b0721f7ed878,
stops,stop_name,zh-cn,Fuji熊野,6040 1,,,5f9ec952-b284-41dd-ab2b-b0721f7ed878,
stops,stop_name,zh-tw,Fuji熊野,6040 1,,,5f9ec952-b284-41dd-ab2b-b0721f7ed878,
stops,stop_name,ja,フジ熊野店,6040 2,,,8e36d83f-d4d0-480b-9645-10e3c6ad595f,
stops,stop_name,ja-Hrkt,ふじくまのてん,6040 2,,,8e36d83f-d4d0-480b-9645-10e3c6ad595f,
stops,stop_name,en,Fuji Kumano,6040 2,,,8e36d83f-d4d0-480b-9645-10e3c6ad595f,
stops,stop_name,ko,후지 구마노,6040 2,,,8e36d83f-d4d0-480b-9645-10e3c6ad595f,
stops,stop_name,zh-cn,Fuji熊野,6040 2,,,8e36d83f-d4d0-480b-9645-10e3c6ad595f,
stops,stop_name,zh-tw,Fuji熊野,6040 2,,,8e36d83f-d4d0-480b-9645-10e3c6ad595f,
