trans_id,lang,translation
佐方四丁目東,zh-cn,佐方四丁目东
佐方四丁目東,zh-tw,佐方四丁目東
佐方四丁目,ja,佐方四丁目
佐方四丁目,ja-Hrkt,さがたよんちょうめ
佐方四丁目,en,Sagata-yonchome (Sagata 4)
佐方四丁目,ko,사가타 4초메
佐方四丁目,zh-cn,佐方四丁目
佐方四丁目,zh-tw,佐方四丁目
山陽女学園北,ja,山陽女学園北
山陽女学園北,ja-Hrkt,さんようじょがくえんきた
山陽女学園北,en,Sanyo Joshidai Sta. North (Sanyo Women's Col. Sta. North)
山陽女学園北,ko,산요 조시다이 역
山陽女学園北,zh-cn,山阳女子大站北
山陽女学園北,zh-tw,山陽女子大站北
山陽女学園前,ja,山陽女学園前
山陽女学園前,ja-Hrkt,さんようじょがくえんまえ
山陽女学園前,en,Sanyo Joshidai-mae (Sanyo Women's Col.)
山陽女学園前,ko,산요 여자대학
山陽女学園前,zh-cn,山阳女子大前
山陽女学園前,zh-tw,山陽女子大前
JR廿日市駅南口,ja,JR廿日市駅南口
JR廿日市駅南口,ja-Hrkt,じぇいあーるはつかいちえきみなみぐち
JR廿日市駅南口,en,JR Hatsukaichi Sta.
JR廿日市駅南口,ko,JR 하쓰카이치 역
JR廿日市駅南口,zh-cn,JR廿日市站前
JR廿日市駅南口,zh-tw,JR廿日市站前
地御前,ja,地御前
地御前,ja-Hrkt,じごぜん
野坂中学校南,ja,野坂中学校南
野坂中学校南,ja-Hrkt,のさかちゅうがっこうみなみ
野坂中学校南,en,Nosaka Chugakko-minami (Nosaka Junior High School)
野坂中学校南,ko,노사카 중학교
野坂中学校南,zh-cn,野坂中学南
野坂中学校南,zh-tw,野阪中學南
キラキラ公園,ja,キラキラ公園
キラキラ公園,ja-Hrkt,きらきらこうえん
キラキラ公園,en,Kirakira Koen (Kirakira Park)
キラキラ公園,ko,키라키라 공원
キラキラ公園,zh-cn,KIRAKIRA公园
キラキラ公園,zh-tw,KIRAKIRA公園
野坂公園,ja,野坂公園
野坂公園,ja-Hrkt,のさかこうえん
野坂公園,en,Nosaka Koen (Nosaka Park)
野坂公園,ko,노사카 공원
野坂公園,zh-cn,野坂公园
野坂公園,zh-tw,野阪公園
六本松南,ja,六本松南
六本松南,ja-Hrkt,ろっぽんまつみなみ
六本松南,en,Ropponmatsu-nichome (Ropponmatsu 2)
六本松南,ko,롯폰마쓰 2초메
六本松南,zh-cn,六本松二丁目
六本松南,zh-tw,六本松二丁目
六本松北,ja,六本松北
六本松北,ja-Hrkt,ろっぽんまつきた
六本松北,en,Ropponmatsu-itchome (Ropponmatsu 1)
六本松北,ko,롯폰마쓰 1초메
六本松北,zh-cn,六本松一丁目
六本松北,zh-tw,六本松一丁目
宮内一丁目,ja,宮内一丁目
宮内一丁目,ja-Hrkt,みやうちいっちょうめ
宮内一丁目,en,Miyauchi-itchome (Miyauchi 1)
宮内一丁目,ko,미야우치 1초메
宮内一丁目,zh-cn,宫内一丁目
宮内一丁目,zh-tw,宮內一丁目
峰高一丁目,ja,峰高一丁目
峰高一丁目,ja-Hrkt,みねたかいっちょうめ
峰高一丁目,en,Minetaka-itchome (Minetaka 1)
峰高一丁目,ko,미네타카 1초메
峰高一丁目,zh-cn,峰高一丁目
峰高一丁目,zh-tw,峰高一丁目
地御前神社,ja,地御前神社
地御前神社,ja-Hrkt,じごぜんじんじゃ
ゆめタウン廿日市,ja,ゆめタウン廿日市
ゆめタウン廿日市,ja-Hrkt,ゆめたうんはつかいち
ゆめタウン廿日市,en,Youme Town Hatsukaichi
ゆめタウン廿日市,ko,유메타운 하쓰카이치
ゆめタウン廿日市,zh-cn,Youme Town廿日市
ゆめタウン廿日市,zh-tw,Youme Town廿日市
JR廿日市駅北口,ja,JR廿日市駅北口
JR廿日市駅北口,ja-Hrkt,じぇいあーるはつかいちえききたぐち
JR廿日市駅北口,en,Hatsukaichi Sta. North Entrance
JR廿日市駅北口,ko,하쓰카이치
JR廿日市駅北口,zh-cn,廿日市站北口
JR廿日市駅北口,zh-tw,廿日市站北口
市民活動センター,ja,市民活動センター
市民活動センター,ja-Hrkt,しみんかつどうせんたー
宮園上東,ja,宮園上東
宮園上東,ja-Hrkt,みやぞのかみひがし
宮園上北,ja,宮園上北
宮園上北,ja-Hrkt,みやぞのかみきた
阿品東,ja,阿品東
阿品東,ja-Hrkt,あじなひがし
廿日市市役所前駅,ja,廿日市市役所前駅
廿日市市役所前駅,ja-Hrkt,はつかいちしやくしょまええき
廿日市市役所前駅,en,Hatsukaichi Shiyakusho-mae Sta. (Hatsukaichi City Hall Sta.)
廿日市市役所前駅,ko,하쓰카이치 시야쿠쇼 마에 역
廿日市市役所前駅,zh-cn,廿日市市政府前站
廿日市市役所前駅,zh-tw,廿日市市政府前站
陽光台四丁目,ja,陽光台四丁目
陽光台四丁目,ja-Hrkt,ようこうだいよんちょうめ
陽光台四丁目,en,Yokodai-yonchome (Yokodai 4)
陽光台四丁目,ko,요코다이 4초메
陽光台四丁目,zh-cn,阳光台四丁目
陽光台四丁目,zh-tw,陽光臺四丁目
あいプラザ,ja,あいプラザ
あいプラザ,ja-Hrkt,あいぷらざ
あいプラザ,en,Ai Plaza
あいプラザ,ko,아이 플라자
あいプラザ,zh-cn,Ai Plaza
あいプラザ,zh-tw,Ai Plaza
中平良,ja,中平良
中平良,ja-Hrkt,なかへら
中平良,en,Naka-hera
中平良,ko,나카헤라
中平良,zh-cn,中平良
中平良,zh-tw,中平良
堂河内,ja,堂河内
堂河内,ja-Hrkt,どうごうち
堂河内,en,Dogochi
堂河内,ko,도고치
堂河内,zh-cn,堂河内
堂河内,zh-tw,堂河內
速谷神社,ja,速谷神社
速谷神社,ja-Hrkt,はやたにじんじゃ
速谷神社,en,Hayatani Jinja (Hayatani Jinja Shrine)
速谷神社,ko,하야타니진자 신사
速谷神社,zh-cn,速谷神社
速谷神社,zh-tw,速谷神社
西蓮寺,ja,西蓮寺
西蓮寺,ja-Hrkt,さいれんじ
西蓮寺,en,Sairenji (Sairenji Temple)
西蓮寺,ko,사이렌지 절
西蓮寺,zh-cn,西莲寺
西蓮寺,zh-tw,西蓮寺
西連寺,ja,西連寺
西連寺,ja-Hrkt,さいれんじ
西連寺,en,Sairenji (Sairenji Temple)
西連寺,ko,사이렌지 절
西連寺,zh-cn,西莲寺
西連寺,zh-tw,西蓮寺
下大島,ja,下大島
下大島,ja-Hrkt,しもおおしま
下大島,en,Shimo-oshima
下大島,ko,시모오시마
下大島,zh-cn,下大岛
下大島,zh-tw,下大島
河野原,ja,河野原
河野原,ja-Hrkt,こうのはら
河野原,en,Konohara
河野原,ko,고노하라
河野原,zh-cn,河野原
河野原,zh-tw,河野原
原住宅入口,ja,原住宅入口
原住宅入口,ja-Hrkt,はらじゅうたくいりぐち
原住宅入口,en,Hara Jutaku-iriguchi
原住宅入口,ko,하라 주타쿠 이리구치
原住宅入口,zh-cn,原住宅入口
原住宅入口,zh-tw,原住宅入口
原小学校前,ja,原小学校前
原小学校前,ja-Hrkt,はらしょうがっこうまえ
原小学校前,en,Hara Shogakko-mae (Hara Elementary School)
原小学校前,ko,하라 초등학교
原小学校前,zh-cn,原小学前
原小学校前,zh-tw,原小學前
原小学校上,ja,原小学校上
原小学校上,ja-Hrkt,はらしょうがっこうかみ
原小学校上,en,Hara Shogakko-kami (Hara Elementary School)
原小学校上,ko,하라 초등학교
原小学校上,zh-cn,原小学上
原小学校上,zh-tw,原小學上
国実,ja,国実
国実,ja-Hrkt,くにざね
国実,en,Hara Shako (Hara Depot)
国実,ko,하라 차고
国実,zh-cn,原车库
国実,zh-tw,原車庫
下川末,ja,下川末
下川末,ja-Hrkt,しもかわすえ
下川末,en,Shimo-kawasue
下川末,ko,시모카와스에
下川末,zh-cn,下川末
下川末,zh-tw,下川末
川末,ja,川末
川末,ja-Hrkt,かわすえ
川末,en,Kawasue
川末,ko,가와스에
川末,zh-cn,川末
川末,zh-tw,川末
宮内,ja,宮内
宮内,ja-Hrkt,みやうち
宮内,en,Miyauchi
宮内,ko,미야우치
宮内,zh-cn,宫内
宮内,zh-tw,宮內
宮内串戸駅,ja,宮内串戸駅
宮内串戸駅,ja-Hrkt,みやうちくしどえき
宮内串戸駅,en,Miyauchikushido Sta.
宮内串戸駅,ko,미야우치쿠시도 역
宮内串戸駅,zh-cn,宫内串户站
宮内串戸駅,zh-tw,宮內串戶站
宮内郵便局,ja,宮内郵便局
宮内郵便局,ja-Hrkt,みやうちゆうびんきょく
宮内郵便局,en,Miyauchi Yubinkyoku (Miyauchi Post Office)
宮内郵便局,ko,미야우치 우체국
宮内郵便局,zh-cn,宫内邮局
宮内郵便局,zh-tw,宮內郵局
宮内農協,ja,宮内農協
宮内農協,ja-Hrkt,みやうちのうきょう
宮内農協,en,Miyauchi Nokyo
宮内農協,ko,미야우치 노쿄
宮内農協,zh-cn,宫内农协
宮内農協,zh-tw,宮內農協
六本松口,ja,六本松口
六本松口,ja-Hrkt,ろっぽんまつぐち
六本松口,en,Ropponmatsu-guchi
六本松口,ko,롯폰마쓰 구치
六本松口,zh-cn,六本松口
六本松口,zh-tw,六本松口
佐原田,ja,佐原田
佐原田,ja-Hrkt,さわらでん
佐原田,en,Sawaraden
佐原田,ko,사와라덴
佐原田,zh-cn,佐原田
佐原田,zh-tw,佐原田
玖島分れ,ja,玖島分れ
玖島分れ,ja-Hrkt,くじまわかれ
玖島分れ,en,Kujima-wakare
玖島分れ,ko,구지마 와카레
玖島分れ,zh-cn,玖岛分
玖島分れ,zh-tw,玖島分
友和学校,ja,友和学校
友和学校,ja-Hrkt,ゆうわがっこう
友和学校,en,Yuwa Gakko (Yuwa School)
友和学校,ko,유와 갓코
友和学校,zh-cn,友和学校
友和学校,zh-tw,友和學校
友和岩組分れ,ja,友和岩組分れ
友和岩組分れ,ja-Hrkt,ゆうわいわくみわかれ
友和岩組分れ,en,Yuwa Iwagumi-wakare
友和岩組分れ,ko,유와 이와구미 와카레
友和岩組分れ,zh-cn,友和岩组分
友和岩組分れ,zh-tw,友和巖組分
友和公民館前,ja,友和公民館前
友和公民館前,ja-Hrkt,ゆうわこうみんかんまえ
友和公民館前,en,Yuwa Kominkan-mae (Yuwa Community Center)
友和公民館前,ko,유와 코민칸 마에
友和公民館前,zh-cn,友和公民馆前
友和公民館前,zh-tw,友和公民館前
友和郵便局,ja,友和郵便局
友和郵便局,ja-Hrkt,ゆうわゆうびんきょく
友和郵便局,en,Yuwa Yubinkyoku (Yuwa Post Office)
友和郵便局,ko,유와 우체국
友和郵便局,zh-cn,友和邮局
友和郵便局,zh-tw,友和郵局
友田,ja,友田
友田,ja-Hrkt,ともだ
友田,en,Tomoda
友田,ko,도모다
友田,zh-cn,友田
友田,zh-tw,友田
上川末,ja,上川末
上川末,ja-Hrkt,かみかわすえ
半明原橋,ja,半明原橋
半明原橋,ja-Hrkt,はんみょうばらはし
原市民センター,ja,原市民センター
原市民センター,ja-Hrkt,はらしみんせんたー
飯山集会所,ja,飯山集会所
飯山集会所,ja-Hrkt,いいのやましゅうかいしょ
飯山中,ja,飯山中
飯山中,ja-Hrkt,いいのやまなか
吉和福祉センター,ja,吉和福祉センター
吉和福祉センター,ja-Hrkt,よしわふくしせんたー
石原集会所,ja,石原集会所
石原集会所,ja-Hrkt,いしはらしゅうかいしょ
石原,ja,石原
石原,ja-Hrkt,いしはら
妙音寺原,ja,妙音寺原
妙音寺原,ja-Hrkt,みょうおんじばら
陽光台第三公園,ja,陽光台第三公園
