trans_id,lang,translation
松ヶ丘団地南,ja-Hrkt,さくらがおかだんちみなみ
松ヶ丘団地中,ja,松ヶ丘団地中
松ヶ丘団地中,ja-Hrkt,さくらがおかだんちなか
ひばりヶ丘東,ja,ひばりヶ丘東
ひばりヶ丘東,ja-Hrkt,ひばりがおかひがし
ひばりヶ丘中,ja,ひばりヶ丘中
ひばりヶ丘中,ja-Hrkt,ひばりがおかなか
ひばりヶ丘北,ja,ひばりヶ丘北
ひばりヶ丘北,ja-Hrkt,ひばりがおかきた
昭和南小学校前,ja,昭和南小学校前
昭和南小学校前,ja-Hrkt,しょうわみなみしょうがっこうまえ
此原団地,ja,此原団地
此原団地,ja-Hrkt,このはらだんち
政畝南,ja,政畝南
政畝南,ja-Hrkt,まさうねみなみ
第２団地,ja,第２団地
第２団地,ja-Hrkt,だいにだんち
石原,ja,石原
石原,ja-Hrkt,いしはら
尾曽郷,ja,尾曽郷
尾曽郷,ja-Hrkt,おそごう
須川東浜,ja,須川東浜
須川東浜,ja-Hrkt,すごうひがしはま
須川宮前,ja,須川宮前
須川宮前,ja-Hrkt,すごうみやまえ
西宇土,ja,西宇土
西宇土,ja-Hrkt,にしうど
大影,ja,大影
大影,ja-Hrkt,おおかげ
大向,ja,大向
大向,ja-Hrkt,おおこう
重生,ja,重生
重生,ja-Hrkt,しぎょう
倉橋給食センター前,ja,倉橋給食センター前
倉橋給食センター前,ja-Hrkt,くらはしきゅうしょくせんたーまえ
笹子島ビーチ前,ja,笹子島ビーチ前
笹子島ビーチ前,ja-Hrkt,ささこじまびーちまえ
伊目木,ja,伊目木
伊目木,ja-Hrkt,いめぎ
尾立,ja,尾立
尾立,ja-Hrkt,おたち
室尾西,ja,室尾西
室尾西,ja-Hrkt,むろおにし
室尾,ja,室尾
室尾,ja-Hrkt,むろお
海越口,ja,海越口
海越口,ja-Hrkt,かいごしぐち
海越,ja,海越
海越,ja-Hrkt,かいごし
南海越,ja,南海越
南海越,ja-Hrkt,みなみかいごし
堀切橋,ja,堀切橋
堀切橋,ja-Hrkt,ほりきりばし
鹿老渡,ja,鹿老渡
鹿老渡,ja-Hrkt,かろうと
瀬戸口,ja,瀬戸口
瀬戸口,ja-Hrkt,せとぐち
鹿島小学校,ja,鹿島小学校
鹿島小学校,ja-Hrkt,かしましょうがっこう
家之元,ja,家之元
家之元,ja-Hrkt,いえのもと
砠之元,ja,砠之元
砠之元,ja-Hrkt,はえのもと
宮ノ口,ja,宮ノ口
宮ノ口,ja-Hrkt,みやのぐち
撰果場,ja,撰果場
撰果場,ja-Hrkt,せんかじょう
倉橋東中学校,ja,倉橋東中学校
倉橋東中学校,ja-Hrkt,くらはしひがしちゅうがっこう
洲ノ崎,ja,洲ノ崎
洲ノ崎,ja-Hrkt,すのさき
倉井,ja,倉井
倉井,ja-Hrkt,くらい
大迫,ja,大迫
大迫,ja-Hrkt,おおさこ
長谷,ja,長谷
長谷,ja-Hrkt,ながたに
誠和団地,ja,誠和団地
誠和団地,ja-Hrkt,せいわだんち
大江,ja,大江
大江,ja-Hrkt,おおえ
大谷橋,ja,大谷橋
大谷橋,ja-Hrkt,おおたにばし
小宇和木,ja,小宇和木
小宇和木,ja-Hrkt,こうわぎ
小宇和木南,ja,小宇和木南
小宇和木南,ja-Hrkt,こうわぎみなみ
光ヶ瀬,ja,光ヶ瀬
光ヶ瀬,ja-Hrkt,みつがせ
鳴滝,ja,鳴滝
鳴滝,ja-Hrkt,なるみ
瀬戸内台入口,ja,瀬戸内台入口
瀬戸内台入口,ja-Hrkt,せとうちだいいりぐち
重極,ja,重極
重極,ja-Hrkt,じゅうごく
江の浦,ja,江の浦
江の浦,ja-Hrkt,えのうら
相の山,ja,相の山
相の山,ja-Hrkt,あいのやま
大地蔵西,ja,大地蔵西
大地蔵西,ja-Hrkt,おおじぞうにし
臼井商店前,ja,臼井商店前
臼井商店前,ja-Hrkt,うすいしょうてんまえ
大地蔵中央,ja,大地蔵中央
大地蔵中央,ja-Hrkt,おおじぞうちゅうおう
大地蔵東,ja,大地蔵東
大地蔵東,ja-Hrkt,おおじぞうひがし
梶ヶ浜海水浴場,ja,梶ヶ浜海水浴場
梶ヶ浜海水浴場,ja-Hrkt,かじがはまかいすいよくじょう
住吉浜病院前,ja,住吉浜病院前
住吉浜病院前,ja-Hrkt,すみよしはまびょういんまえ
支所前,ja,支所前
支所前,ja-Hrkt,ししょまえ
吉川回漕店前,ja,吉川回漕店前
吉川回漕店前,ja-Hrkt,よしかわかいそうてんまえ
三之瀬中,ja,三之瀬中
三之瀬中,ja-Hrkt,さんのせなか
保育所,ja,保育所
保育所,ja-Hrkt,ほいくしょ
下蒲刈病院,ja,下蒲刈病院
下蒲刈病院,ja-Hrkt,しもかまがりびょういん
中学校,ja,中学校
中学校,ja-Hrkt,ちゅうがっこう
改善センター,ja,改善センター
改善センター,ja-Hrkt,かいぜんせんたー
コメリ,ja,コメリ
コメリ,ja-Hrkt,こめり
三叉路,ja,三叉路
三叉路,ja-Hrkt,さんさろ
見戸代,ja,見戸代
見戸代,ja-Hrkt,みとしろ
見戸代桟橋,ja,見戸代桟橋
見戸代桟橋,ja-Hrkt,みとしろさんばし
東グラウンド,ja,東グラウンド
東グラウンド,ja-Hrkt,ひがしぐらうんど
水落,ja,水落
水落,ja-Hrkt,みずおち
文化会館前,ja,文化会館前
文化会館前,ja-Hrkt,ぶんかかいかんまえ
小用西,ja,小用西
小用西,ja-Hrkt,こようにし
小用東,ja,小用東
小用東,ja-Hrkt,こようひがし
小用２丁目,ja,小用２丁目
小用２丁目,ja-Hrkt,こようにちょうめ
車庫前,ja,車庫前
車庫前,ja-Hrkt,しゃこまえ
川尻駅構内,ja,川尻駅構内
川尻駅構内,ja-Hrkt,かわじりえきこうない
安登駅,ja,安登駅
安登駅,ja-Hrkt,あとえき
向野原,ja,向野原
向野原,ja-Hrkt,むかいのはら
安登公園,ja,安登公園
安登公園,ja-Hrkt,あとこうえん
市迫入口,ja,市迫入口
市迫入口,ja-Hrkt,いちざこいりぐち
中央公園,ja,中央公園
中央公園,ja-Hrkt,ちゅうおうこうえん
第４公園,ja,第４公園
第４公園,ja-Hrkt,だいよんこうえん
あひる池,ja,あひる池
あひる池,ja-Hrkt,あひるいけ
石公園前,ja,石公園前
石公園前,ja-Hrkt,いしこうえんまえ
市迫中,ja,市迫中
市迫中,ja-Hrkt,いちざこなか
市迫上,ja,市迫上
市迫上,ja-Hrkt,いちざこかみ
小田野原上,ja,小田野原上
小田野原上,ja-Hrkt,おだのはらかみ
小田野原,ja,小田野原
小田野原,ja-Hrkt,おだのはら
小田野原自治会館,ja,小田野原自治会館
小田野原自治会館,ja-Hrkt,おだのはらじちかいかん
上奥条,ja,上奥条
上奥条,ja-Hrkt,かみおくじょう
奥条,ja,奥条
奥条,ja-Hrkt,おくじょう
御幸橋,ja,御幸橋
御幸橋,ja-Hrkt,みゆきばし
亀山神社前,ja,亀山神社前
亀山神社前,ja-Hrkt,かめやまじんじゃまえ
頓原,ja,頓原
頓原,ja-Hrkt,どんばら
原垣内,ja,原垣内
原垣内,ja-Hrkt,はらがうち
下垣内下,ja,下垣内下
下垣内下,ja-Hrkt,しもがうちしも
下垣内上,ja,下垣内上
下垣内上,ja-Hrkt,しもがうちかみ
中畑下,ja,中畑下
中畑下,ja-Hrkt,なかはたしも
中畑上,ja,中畑上
中畑上,ja-Hrkt,なかはたかみ
山田谷,ja,山田谷
山田谷,ja-Hrkt,やまだだに
市原上,ja,市原上
市原上,ja-Hrkt,いちばらかみ
市原下,ja,市原下
市原下,ja-Hrkt,いちばらしも
原畑上,ja,原畑上
原畑上,ja-Hrkt,はらはたかみ
原畑下,ja,原畑下
原畑下,ja-Hrkt,はらはたしも
内平,ja,内平
内平,ja-Hrkt,うちひら
三本松公園入口,ja,三本松公園入口
三本松公園入口,ja-Hrkt,さんぼんまつこうえんいりぐち
農免道路入口,ja,農免道路入口
農免道路入口,ja-Hrkt,のうめんどうろいりぐち
西三津口,ja,西三津口
西三津口,ja-Hrkt,にしみつぐち
三津口農協,ja,三津口農協
三津口農協,ja-Hrkt,みつぐちのうきょう
三津口桟橋,ja,三津口桟橋
三津口桟橋,ja-Hrkt,みつぐちさんばし
祇園,ja,祇園
祇園,ja-Hrkt,ぎおん
あかはね,ja,あかはね
あかはね,ja-Hrkt,あかはね
飯野山,ja,飯野山
飯野山,ja-Hrkt,いいのやま
深の浦,ja,深の浦
深の浦,ja-Hrkt,ふかのうら
三津口灘,ja,三津口灘
三津口灘,ja-Hrkt,みつぐちなだ
黒地,ja,黒地
黒地,ja-Hrkt,くろち
鍬畑,ja,鍬畑
鍬畑,ja-Hrkt,くわはた
藤木,ja,藤木
藤木,ja-Hrkt,ふじき
垰原,ja,垰原
垰原,ja-Hrkt,たおばら
女子畑,ja,女子畑
女子畑,ja-Hrkt,おなごばた
野路東小学校入口,ja,野路東小学校入口
野路東小学校入口,ja-Hrkt,のろひがししょうがっこういりぐち
安浦交通本社前,ja,安浦交通本社前
安浦交通本社前,ja-Hrkt,やすうらこうつうほんしゃまえ
女子畑上,ja,女子畑上
女子畑上,ja-Hrkt,おなごばたかみ
白稲,ja,白稲
白稲,ja-Hrkt,しろわせ
赤向坂,ja,赤向坂
赤向坂,ja-Hrkt,あこうざか
安浦大橋,ja,安浦大橋
安浦大橋,ja-Hrkt,やすうらおおはし
水尻団地,ja,水尻団地
水尻団地,ja-Hrkt,みずしりだんち
東商店前,ja,東商店前
東商店前,ja-Hrkt,ひがししょうてんまえ
亀戸,ja,亀戸
亀戸,ja-Hrkt,かめど
日之浦橋,ja,日之浦橋
日之浦橋,ja-Hrkt,ひのうらばし
グリーンピア入口,ja,グリーンピア入口
グリーンピア入口,ja-Hrkt,ぐりーんぴあいりぐち
多賀谷町３番,ja,多賀谷町３番
多賀谷町３番,ja-Hrkt,たがやさんばん
虹村南,ja,虹村南
虹村南,ja-Hrkt,にじむらみなみ
虹村団地入口,ja,虹村団地入口
虹村団地入口,ja-Hrkt,にじむらだんちいりぐち
多賀谷町１番,ja,多賀谷町１番
多賀谷町１番,ja-Hrkt,たがやいちばん
多賀谷町２番,ja,多賀谷町２番
多賀谷町２番,ja-Hrkt,たがやにばん
クリーンセンターくれ,ja,クリーンセンターくれ
クリーンセンターくれ,ja-Hrkt,くりーんせんたーくれ
政畝団地上,ja,政畝団地上
松ヶ丘団地上,ja,松ヶ丘団地上
松ヶ丘橋,ja,松ヶ丘橋
藤三北,ja,藤三北
